timestamp;ecg
275;504
276;499
277;496
278;499
279;499
280;498
281;504
282;501
283;499
284;508
285;508
286;508
287;505
288;508
289;509
290;508
291;496
292;502
293;500
294;502
295;499
296;504
297;503
298;515
299;504
300;498
301;505
302;499
303;513
304;496
305;500
306;496
307;501
308;504
309;501
310;499
311;499
312;505
313;513
314;503
315;503
316;504
317;502
318;503
319;499
320;502
321;502
322;500
323;505
324;501
325;499
326;500
327;498
328;510
329;505
330;502
331;503
332;499
333;508
334;501
335;508
336;503
337;508
338;508
339;502
340;498
341;507
342;499
343;511
344;497
345;512
346;503
347;505
348;505
349;506
350;499
351;503
352;499
353;506
354;501
355;496
356;512
357;506
358;508
359;504
360;498
361;507
362;506
363;507
364;501
365;500
366;503
367;505
368;513
369;507
370;499
371;497
372;497
373;507
374;500
375;499
376;505
377;502
378;504
379;504
380;505
381;499
382;507
383;508
384;504
385;497
386;503
387;502
388;504
389;504
390;504
391;507
392;508
393;504
394;501
395;498
396;500
397;506
398;505
399;505
400;508
401;503
402;501
403;512
404;499
405;506
406;504
407;498
408;500
409;505
410;505
411;506
412;501
413;505
414;502
415;501
416;502
417;504
418;504
419;502
420;499
421;503
422;497
423;505
424;502
425;510
426;501
427;506
428;505
429;507
430;510
431;508
432;505
433;507
434;502
435;502
436;498
437;499
438;508
439;495
440;504
441;500
442;502
443;497
444;497
445;503
446;500
447;510
448;511
449;508
450;502
451;505
452;496
453;507
454;509
455;499
456;506
457;501
458;506
459;498
460;497
461;501
462;504
463;504
464;505
465;508
466;505
467;504
468;510
469;505
470;497
471;502
472;498
473;508
474;507
475;503
476;504
477;493
478;506
479;503
480;501
481;507
482;504
483;507
484;506
485;499
486;510
487;502
488;508
489;499
490;503
491;497
492;504
493;507
494;503
495;505
496;499
497;510
498;502
499;504
500;502
501;502
502;499
503;511
504;497
505;511
506;500
507;504
508;510
509;501
510;508
511;500
512;508
513;504
514;504
515;510
516;501
517;497
518;510
519;502
520;504
521;507
522;509
523;512
524;503
525;499
526;496
527;501
528;502
529;508
530;497
531;500
532;508
533;506
534;505
535;500
536;503
537;503
538;500
539;494
540;502
541;509
542;499
543;503
544;501
545;503
546;497
547;514
548;501
549;503
550;502
551;506
552;508
553;509
554;498
555;507
556;510
557;505
558;507
559;508
560;494
561;501
562;502
563;495
564;501
565;502
566;506
567;507
568;508
569;510
570;496
571;492
572;509
573;507
574;502
575;506
576;500
577;508
578;507
579;501
580;506
581;499
582;507
583;507
584;504
585;505
586;508
587;499
588;511
589;498
590;499
591;504
592;500
593;505
594;496
595;500
596;504
597;501
598;504
599;512
600;499
601;504
602;502
603;508
604;507
605;492
606;505
607;508
608;510
609;499
610;500
611;501
612;508
613;504
614;502
615;504
616;505
617;503
618;508
619;500
620;504
621;497
622;502
623;509
624;504
625;504
626;496
627;506
628;502
629;502
630;505
631;502
632;506
633;509
634;508
635;503
636;503
637;499
638;503
639;498
640;505
641;505
642;508
643;503
644;499
645;508
646;507
647;503
648;509
649;503
650;502
651;496
652;502
653;505
654;502
655;504
656;504
657;500
658;508
659;510
660;499
661;506
662;500
663;507
664;501
665;502
666;502
667;497
668;508
669;499
670;499
671;503
672;504
673;503
674;508
675;500
676;499
677;501
678;510
679;507
680;499
681;502
682;499
683;512
684;504
685;499
686;501
687;497
688;505
689;508
690;507
691;503
692;498
693;501
694;503
695;499
696;496
697;499
698;509
699;509
700;505
701;504
702;509
703;500
704;503
705;505
706;505
707;503
708;506
709;503
710;500
711;500
712;503
713;497
714;504
715;508
716;506
717;503
718;505
719;500
720;500
721;504
722;503
723;507
724;506
725;504
726;493
727;502
728;510
729;505
730;500
731;503
732;502
733;502
734;507
735;500
736;506
737;505
738;510
739;508
740;501
741;501
742;503
743;505
744;504
745;504
746;505
747;499
748;498
749;507
750;508
751;498
752;502
753;505
754;508
755;500
756;499
757;505
758;505
759;497
760;496
761;502
762;505
763;508
764;503
765;499
766;500
767;511
768;506
769;502
770;504
771;505
772;501
773;513
774;506
775;499
776;504
777;504
778;504
779;500
780;499
781;499
782;511
783;502
784;505
785;505
786;505
787;499
788;502
789;500
790;502
791;499
792;502
793;502
794;507
795;505
796;508
797;509
798;500
799;504
800;504
801;499
802;508
803;506
804;496
805;507
806;504
807;499
808;510
809;501
810;491
811;497
812;501
813;513
814;504
815;504
816;497
817;508
818;506
819;502
820;501
821;506
822;499
823;506
824;500
825;504
826;504
827;507
828;502
829;501
830;499
831;496
832;500
833;508
834;510
835;503
836;499
837;502
838;505
839;507
840;503
841;504
842;507
843;508
844;502
845;502
846;496
847;503
848;511
849;501
850;496
851;498
852;508
853;504
854;509
855;512
856;496
857;495
858;504
859;499
860;507
861;501
862;504
863;509
864;502
865;502
866;508
867;503
868;508
869;499
870;502
871;501
872;499
873;505
874;499
875;490
876;496
877;504
878;508
879;509
880;508
881;499
882;507
883;515
884;504
885;504
886;498
887;500
888;501
889;503
890;498
891;497
892;512
893;502
894;503
895;511
896;502
897;502
898;507
899;501
900;501
901;498
902;502
903;510
904;504
905;496
906;495
907;504
908;503
909;502
910;504
911;502
912;515
913;505
914;500
915;497
916;501
917;499
918;516
919;499
920;499
921;503
922;497
923;503
924;508
925;500
926;503
927;512
928;510
929;506
930;504
931;499
932;508
933;502
934;499
935;504
936;501
937;499
938;508
939;500
940;501
941;509
942;506
943;500
944;502
945;506
946;503
947;503
948;504
949;506
950;505
951;499
952;499
953;503
954;504
955;496
956;498
957;515
958;514
959;503
960;491
961;502
962;505
963;511
964;499
965;498
966;502
967;503
968;499
969;502
970;500
971;499
972;508
973;510
974;496
975;503
976;503
977;505
978;504
979;503
980;510
981;496
982;503
983;509
984;504
985;496
986;506
987;504
988;504
989;504
990;502
991;504
992;508
993;507
994;501
995;493
996;492
997;497
998;513
999;503
1000;503
1001;504
1002;504
1003;507
1004;503
1005;501
1006;511
1007;502
1008;509
1009;500
1010;491
1011;504
1012;502
1013;502
1014;511
1015;513
1016;505
1017;501
1018;508
1019;499
1020;505
1021;497
1022;508
1023;501
1024;501
1025;501
1026;504
1027;507
1028;504
1029;497
1030;504
1031;498
1032;508
1033;508
1034;503
1035;498
1036;499
1037;505
1038;501
1039;511
1040;498
1041;505
1042;507
1043;507
1044;504
1045;503
1046;507
1047;505
1048;512
1049;498
1050;500
1051;505
1052;505
1053;502
1054;506
1055;502
1056;503
1057;505
1058;499
1059;504
1060;506
1061;501
1062;505
1063;507
1064;499
1065;506
1066;504
1067;501
1068;501
1069;500
1070;502
1071;505
1072;503
1073;508
1074;509
1075;497
1076;501
1077;501
1078;509
1079;499
1080;502
1081;509
1082;498
1083;508
1084;504
1085;503
1086;499
1087;500
1088;508
1089;504
1090;500
1091;500
1092;504
1093;504
1094;506
1095;502
1096;504
1097;505
1098;509
1099;503
1100;497
1101;504
1102;501
1103;511
1104;505
1105;503
1106;505
1107;499
1108;505
1109;505
1110;501
1111;504
1112;505
1113;508
1114;504
1115;502
1116;499
1117;504
1118;504
1119;507
1120;499
1121;508
1122;509
1123;509
1124;506
1125;497
1126;496
1127;495
1128;499
1129;503
1130;504
1131;503
1132;505
1133;505
1134;507
1135;504
1136;503
1137;502
1138;511
1139;504
1140;504
1141;502
1142;503
1143;510
1144;502
1145;499
1146;502
1147;505
1148;510
1149;495
1150;502
1151;508
1152;499
1153;499
1154;505
1155;504
1156;501
1157;505
1158;505
1159;502
1160;503
1161;508
1162;500
1163;507
1164;503
1165;500
1166;507
1167;510
1168;506
1169;509
1170;496
1171;498
1172;508
1173;499
1174;501
1175;508
1176;500
1177;511
1178;502
1179;498
1180;502
1181;494
1182;503
1183;509
1184;507
1185;507
1186;504
1187;505
1188;507
1189;499
1190;502
1191;508
1192;500
1193;511
1194;501
1195;497
1196;497
1197;504
1198;512
1199;507
1200;494
1201;500
1202;508
1203;508
1204;499
1205;504
1206;499
1207;510
1208;510
1209;507
1210;495
1211;495
1212;512
1213;503
1214;504
1215;504
1216;502
1217;507
1218;506
1219;505
1220;501
1221;500
1222;505
1223;506
1224;498
1225;496
1226;498
1227;503
1228;500
1229;508
1230;506
1231;504
1232;505
1233;496
1234;501
1235;500
1236;506
1237;508
1238;502
1239;505
1240;496
1241;506
1242;505
1243;499
1244;496
1245;499
1246;503
1247;507
1248;504
1249;503
1250;518
1251;502
1252;501
1253;507
1254;504
1255;500
1256;508
1257;502
1258;507
1259;499
1260;505
1261;504
1262;504
1263;507
1264;504
1265;500
1266;505
1267;503
1268;512
1269;504
1270;504
1271;499
1272;499
1273;510
1274;504
1275;503
1276;505
1277;505
1278;505
1279;505
1280;498
1281;499
1282;500
1283;508
1284;514
1285;503
1286;492
1287;501
1288;513
1289;498
1290;492
1291;499
1292;504
1293;504
1294;499
1295;508
1296;500
1297;511
1298;505
1299;505
1300;507
1301;501
1302;505
1303;510
1304;508
1305;502
1306;503
1307;497
1308;499
1309;501
1310;501
1311;505
1312;502
1313;505
1314;505
1315;502
1316;502
1317;501
1318;507
1319;506
1320;499
1321;499
1322;499
1323;507
1324;505
1325;504
1326;501
1327;507
1328;508
1329;512
1330;493
1331;501
1332;501
1333;509
1334;506
1335;511
1336;508
1337;500
1338;507
1339;499
1340;504
1341;501
1342;502
1343;499
1344;502
1345;506
1346;509
1347;509
1348;499
1349;504
1350;508
1351;507
1352;507
1353;513
1354;503
1355;501
1356;498
1357;499
1358;502
1359;503
1360;504
1361;500
1362;507
1363;505
1364;505
1365;500
1366;500
1367;493
1368;507
1369;504
1370;499
1371;502
1372;505
1373;510
1374;500
1375;508
1376;503
1377;498
1378;504
1379;506
1380;505
1381;501
1382;501
1383;501
1384;507
1385;507
1386;508
1387;508
1388;503
1389;501
1390;505
1391;493
1392;501
1393;512
1394;508
1395;510
1396;501
1397;497
1398;510
1399;500
1400;502
1401;506
1402;506
1403;505
1404;502
1405;498
1406;502
1407;497
1408;511
1409;504
1410;496
1411;499
1412;504
1413;511
1414;505
1415;503
1416;499
1417;504
1418;505
1419;503
1420;503
1421;499
1422;499
1423;506
1424;501
1425;502
1426;504
1427;510
1428;504
1429;505
1430;504
1431;499
1432;504
1433;502
1434;503
1435;512
1436;501
1437;501
1438;506
1439;508
1440;506
1441;499
1442;499
1443;504
1444;503
1445;500
1446;500
1447;505
1448;513
1449;505
1450;505
1451;507
1452;503
1453;505
1454;508
1455;508
1456;493
1457;500
1458;509
1459;500
1460;501
1461;499
1462;501
1463;512
1464;503
1465;500
1466;499
1467;507
1468;502
1469;507
1470;499
1471;501
1472;506
1473;503
1474;510
1475;502
1476;504
1477;503
1478;498
1479;504
1480;507
1481;505
1482;499
1483;506
1484;507
1485;499
1486;499
1487;508
1488;501
1489;510
1490;503
1491;499
1492;503
1493;496
1494;501
1495;505
1496;508
1497;510
1498;503
1499;504
1500;510
1501;502
1502;507
1503;505
1504;503
1505;497
1506;496
1507;499
1508;512
1509;506
1510;501
1511;501
1512;498
1513;514
1514;503
1515;510
1516;504
1517;498
1518;509
1519;510
1520;504
1521;504
1522;508
1523;504
1524;499
1525;502
1526;499
1527;502
1528;503
1529;502
1530;501
1531;501
1532;504
1533;507
1534;499
1535;510
1536;502
1537;508
1538;501
1539;500
1540;504
1541;508
1542;503
1543;503
1544;506
1545;498
1546;500
1547;510
1548;510
1549;506
1550;499
1551;502
1552;505
1553;493
1554;501
1555;509
1556;506
1557;512
1558;513
1559;497
1560;498
1561;496
1562;496
1563;499
1564;505
1565;503
1566;503
1567;507
1568;513
1569;505
1570;504
1571;507
1572;505
1573;508
1574;505
1575;502
1576;502
1577;504
1578;509
1579;503
1580;506
1581;501
1582;506
1583;505
1584;504
1585;497
1586;504
1587;507
1588;511
1589;504
1590;495
1591;497
1592;501
1593;501
1594;499
1595;506
1596;502
1597;510
1598;509
1599;502
1600;499
1601;504
1602;504
1603;506
1604;503
1605;495
1606;500
1607;499
1608;513
1609;502
1610;499
1611;496
1612;506
1613;508
1614;500
1615;504
1616;504
1617;506
1618;511
1619;506
1620;505
1621;496
1622;508
1623;508
1624;496
1625;496
1626;498
1627;503
1628;510
1629;503
1630;505
1631;497
1632;505
1633;504
1634;504
1635;500
1636;507
1637;507
1638;508
1639;508
1640;505
1641;505
1642;500
1643;507
1644;499
1645;503
1646;495
1647;502
1648;503
1649;501
1650;503
1651;504
1652;504
1653;501
1654;504
1655;504
1656;504
1657;503
1658;504
1659;508
1660;508
1661;498
1662;500
1663;504
1664;504
1665;498
1666;499
1667;505
1668;510
1669;504
1670;497
1671;500
1672;503
1673;505
1674;507
1675;501
1676;503
1677;508
1678;509
1679;496
1680;497
1681;502
1682;508
1683;500
1684;503
1685;508
1686;503
1687;507
1688;508
1689;503
1690;495
1691;498
1692;504
1693;509
1694;500
1695;503
1696;497
1697;497
1698;508
1699;501
1700;500
1701;504
1702;508
1703;511
1704;504
1705;503
1706;498
1707;509
1708;504
1709;505
1710;499
1711;499
1712;508
1713;509
1714;503
1715;505
1716;498
1717;512
1718;507
1719;504
1720;499
1721;502
1722;500
1723;500
1724;502
1725;495
1726;494
1727;507
1728;507
1729;504
1730;505
1731;505
1732;512
1733;511
1734;502
1735;503
1736;506
1737;508
1738;507
1739;504
1740;508
1741;502
1742;499
1743;500
1744;502
1745;505
1746;496
1747;504
1748;504
1749;507
1750;501
1751;497
1752;500
1753;505
1754;508
1755;505
1756;502
1757;503
1758;508
1759;506
1760;501
1761;504
1762;505
1763;505
1764;500
1765;501
1766;506
1767;505
1768;506
1769;504
1770;497
1771;501
1772;502
1773;510
1774;503
1775;507
1776;504
1777;495
1778;508
1779;509
1780;503
1781;499
1782;504
1783;509
1784;500
1785;504
1786;503
1787;505
1788;502
1789;504
1790;503
1791;504
1792;504
1793;504
1794;500
1795;503
1796;502
1797;507
1798;512
1799;497
1800;502
1801;502
1802;504
1803;503
1804;504
1805;505
1806;499
1807;498
1808;511
1809;505
1810;498
1811;502
1812;508
1813;507
1814;506
1815;507
1816;499
1817;498
1818;504
1819;496
1820;510
1821;504
1822;509
1823;500
1824;506
1825;503
1826;495
1827;499
1828;502
1829;493
1830;504
1831;507
1832;509
1833;499
1834;505
1835;513
1836;497
1837;504
1838;508
1839;503
1840;499
1841;497
1842;503
1843;508
1844;508
1845;506
1846;507
1847;505
1848;508
1849;505
1850;498
1851;509
1852;511
1853;502
1854;502
1855;506
1856;501
1857;497
1858;504
1859;498
1860;506
1861;496
1862;506
1863;511
1864;508
1865;497
1866;498
1867;511
1868;506
1869;501
1870;504
1871;505
1872;496
1873;501
1874;501
1875;503
1876;504
1877;499
1878;501
1879;499
1880;512
1881;493
1882;507
1883;502
1884;498
1885;504
1886;504
1887;510
1888;502
1889;511
1890;501
1891;504
1892;505
1893;506
1894;496
1895;497
1896;500
1897;504
1898;505
1899;508
1900;503
1901;500
1902;505
1903;505
1904;504
1905;499
1906;500
1907;504
1908;504
1909;499
1910;508
1911;504
1912;497
1913;502
1914;512
1915;500
1916;505
1917;500
1918;504
1919;504
1920;503
1921;499
1922;505
1923;512
1924;497
1925;507
1926;498
1927;503
1928;504
1929;504
1930;495
1931;500
1932;507
1933;509
1934;509
1935;510
1936;500
1937;501
1938;505
1939;507
1940;507
1941;504
1942;507
1943;503
1944;507
1945;492
1946;498
1947;509
1948;504
1949;489
1950;498
1951;502
1952;504
1953;505
1954;510
1955;505
1956;503
1957;503
1958;511
1959;509
1960;499
1961;498
1962;504
1963;503
1964;501
1965;503
1966;503
1967;505
1968;498
1969;506
1970;501
1971;504
1972;502
1973;509
1974;507
1975;504
1976;495
1977;500
1978;514
1979;499
1980;502
1981;500
1982;505
1983;508
1984;505
1985;505
1986;503
1987;500
1988;500
1989;503
1990;504
1991;500
1992;506
1993;504
1994;504
1995;499
1996;504
1997;507
1998;505
1999;501
2000;503
2001;503
2002;506
2003;502
2004;502
2005;500
2006;498
2007;503
2008;506
2009;509
2010;505
2011;506
2012;506
2013;505
2014;507
2015;500
2016;501
2017;505
2018;500
2019;502
2020;502
2021;498
2022;504
2023;508
2024;511
2025;502
2026;497
2027;499
2028;502
2029;505
2030;503
2031;505
2032;503
2033;503
2034;498
2035;504
2036;502
2037;500
2038;508
2039;504
2040;505
2041;508
2042;500
2043;505
2044;501
2045;507
2046;497
2047;504
2048;506
2049;494
2050;512
2051;507
2052;504
2053;512
2054;512
2055;499
2056;501
2057;507
2058;499
2059;502
2060;504
2061;504
2062;508
2063;508
2064;497
2065;500
2066;504
2067;504
2068;498
2069;504
2070;508
2071;503
2072;498
2073;502
2074;507
2075;496
2076;504
2077;498
2078;505
2079;498
2080;499
2081;500
2082;504
2083;505
2084;512
2085;505
2086;495
2087;510
2088;513
2089;507
2090;503
2091;497
2092;506
2093;500
2094;497
2095;505
2096;498
2097;508
2098;506
2099;504
2100;503
2101;500
2102;505
2103;501
2104;506
2105;503
2106;504
2107;505
2108;504
2109;497
2110;498
2111;508
2112;503
2113;508
2114;499
2115;502
2116;502
2117;507
2118;510
2119;506
2120;496
2121;497
2122;500
2123;497
2124;505
2125;503
2126;502
2127;506
2128;506
2129;502
2130;507
2131;509
2132;502
2133;512
2134;503
2135;503
2136;507
2137;501
2138;511
2139;503
2140;500
2141;499
2142;504
2143;508
2144;503
2145;496
2146;505
2147;497
2148;522
2149;499
2150;500
2151;504
2152;504
2153;509
2154;498
2155;501
2156;509
2157;505
2158;505
2159;497
2160;501
2161;498
2162;503
2163;509
2164;502
2165;500
2166;505
2167;501
2168;508
2169;503
2170;494
2171;508
2172;505
2173;510
2174;499
2175;493
2176;501
2177;506
2178;503
2179;506
2180;495
2181;503
2182;509
2183;512
2184;508
2185;504
2186;499
2187;501
2188;504
2189;498
2190;496
2191;499
2192;508
2193;509
2194;504
2195;504
2196;505
2197;502
2198;508
2199;495
2200;495
2201;502
2202;506
2203;506
2204;503
2205;500
2206;500
2207;502
2208;503
2209;499
2210;505
2211;505
2212;520
2213;508
2214;498
2215;496
2216;495
2217;510
2218;508
2219;496
2220;503
2221;503
2222;502
2223;511
2224;506
2225;503
2226;497
2227;502
2228;506
2229;493
2230;498
2231;507
2232;507
2233;504
2234;496
2235;508
2236;503
2237;507
2238;506
2239;507
2240;502
2241;499
2242;511
2243;504
2244;500
2245;505
2246;502
2247;494
2248;504
2249;512
2250;500
2251;499
2252;507
2253;506
2254;507
2255;505
2256;500
2257;503
2258;505
2259;500
2260;505
2261;507
2262;504
2263;504
2264;497
2265;500
2266;501
2267;506
2268;505
2269;502
2270;507
2271;505
2272;507
2273;503
2274;502
2275;499
2276;499
2277;510
2278;507
2279;504
2280;502
2281;511
2282;506
2283;504
2284;502
2285;508
2286;503
2287;505
2288;498
2289;497
2290;503
2291;501
2292;507
2293;501
2294;500
2295;505
2296;503
2297;506
2298;507
2299;506
2300;504
2301;501
2302;503
2303;504
2304;502
2305;501
2306;504
2307;506
2308;502
2309;505
2310;498
2311;494
2312;507
2313;511
2314;498
2315;505
2316;500
2317;497
2318;504
2319;507
2320;498
2321;502
2322;505
2323;508
2324;512
2325;499
2326;503
2327;504
2328;495
2329;497
2330;499
2331;499
2332;499
2333;516
2334;508
2335;504
2336;503
2337;508
2338;509
2339;502
2340;501
2341;503
2342;505
2343;509
2344;504
2345;496
2346;497
2347;507
2348;508
2349;503
2350;503
2351;504
2352;505
2353;496
2354;501
2355;505
2356;507
2357;507
2358;509
2359;501
2360;501
2361;496
2362;511
2363;500
2364;498
2365;508
2366;502
2367;505
2368;503
2369;502
2370;508
2371;503
2372;495
2373;500
2374;506
2375;505
2376;508
2377;503
2378;502
2379;508
2380;505
2381;502
2382;501
2383;504
2384;499
2385;508
2386;507
2387;503
2388;502
2389;510
2390;502
2391;502
2392;504
2393;503
2394;499
2395;495
2396;503
2397;503
2398;512
2399;506
2400;495
2401;499
2402;504
2403;511
2404;507
2405;496
2406;510
2407;505
2408;496
2409;504
2410;497
2411;499
2412;506
2413;509
2414;503
2415;509
2416;497
2417;503
2418;505
2419;508
2420;507
2421;495
2422;503
2423;502
2424;504
2425;504
2426;499
2427;507
2428;503
2429;503
2430;502
2431;502
2432;511
2433;505
2434;500
2435;502
2436;510
2437;505
2438;511
2439;497
2440;492
2441;504
2442;496
2443;502
2444;497
2445;504
2446;509
2447;509
2448;499
2449;498
2450;507
2451;504
2452;504
2453;512
2454;505
2455;503
2456;503
2457;501
2458;512
2459;500
2460;503
2461;499
2462;502
2463;498
2464;506
2465;506
2466;503
2467;507
2468;512
2469;500
2470;500
2471;499
2472;505
2473;511
2474;502
2475;495
2476;499
2477;496
2478;499
2479;504
2480;509
2481;505
2482;504
2483;504
2484;508
2485;500
2486;506
2487;508
2488;502
2489;494
2490;506
2491;496
2492;505
2493;507
2494;507
2495;504
2496;498
2497;505
2498;511
2499;505
2500;500
2501;502
2502;507
2503;508
2504;498
2505;504
2506;496
2507;498
2508;508
2509;502
2510;499
2511;504
2512;505
2513;506
2514;505
2515;505
2516;501
2517;505
2518;514
2519;498
2520;503
2521;502
2522;508
2523;504
2524;503
2525;503
2526;503
2527;497
2528;512
2529;508
2530;500
2531;505
2532;503
2533;507
2534;504
2535;511
2536;502
2537;497
2538;494
2539;508
2540;503
2541;500
2542;504
2543;508
2544;500
2545;499
2546;504
2547;501
2548;508
2549;504
2550;508
2551;504
2552;504
2553;508
2554;505
2555;506
2556;500
2557;504
2558;497
2559;500
2560;504
2561;503
2562;503
2563;502
2564;503
2565;508
2566;503
2567;513
2568;507
2569;500
2570;504
2571;498
2572;503
2573;507
2574;505
2575;507
2576;505
2577;504
2578;497
2579;500
2580;513
2581;500
2582;502
2583;501
2584;498
2585;511
2586;510
2587;508
2588;509
2589;498
2590;506
2591;503
2592;499
2593;505
2594;503
2595;499
2596;497
2597;504
2598;505
2599;510
2600;499
2601;505
2602;507
2603;507
2604;508
2605;499
2606;505
2607;496
2608;504
2609;498
2610;502
2611;504
2612;504
2613;500
2614;502
2615;509
2616;508
2617;504
2618;499
2619;505
2620;499
2621;506
2622;504
2623;506
2624;503
2625;496
2626;505
2627;500
2628;506
2629;497
2630;497
2631;507
2632;505
2633;510
2634;499
2635;504
2636;499
2637;508
2638;509
2639;497
2640;503
2641;504
2642;508
2643;505
2644;502
2645;502
2646;503
2647;504
2648;503
2649;500
2650;503
2651;498
2652;504
2653;509
2654;503
2655;499
2656;504
2657;506
2658;504
2659;507
2660;503
2661;499
2662;497
2663;512
2664;503
2665;502
2666;495
2667;509
2668;513
2669;507
2670;499
2671;501
2672;496
2673;504
2674;500
2675;504
2676;501
2677;500
2678;509
2679;505
2680;506
2681;499
2682;507
2683;500
2684;502
2685;502
2686;503
2687;515
