timestamp;ecg
2996;499
2997;499
2998;510
2999;512
3000;508
3001;504
3002;504
3003;503
3004;505
3005;497
3006;500
3007;505
3008;499
3009;499
3010;502
3011;505
3012;502
3013;508
3014;514
3015;500
3016;498
3017;500
3018;499
3019;502
3020;504
3021;502
3022;502
3023;501
3024;504
3025;505
3026;508
3027;501
3028;502
3029;512
3030;502
3031;499
3032;502
3033;501
3034;496
3035;503
3036;506
3037;505
3038;511
3039;502
3040;505
3041;499
3042;496
3043;510
3044;508
3045;498
3046;503
3047;503
3048;496
3049;503
3050;504
3051;502
3052;497
3053;506
3054;510
3055;501
3056;501
3057;507
3058;505
3059;511
3060;502
3061;496
3062;500
3063;505
3064;508
3065;501
3066;502
3067;509
3068;504
3069;503
3070;504
3071;498
3072;495
3073;497
3074;502
3075;503
3076;496
3077;499
3078;505
3079;502
3080;511
3081;511
3082;491
3083;506
3084;513
3085;502
3086;500
3087;504
3088;500
3089;507
3090;513
3091;506
3092;498
3093;501
3094;506
3095;509
3096;507
3097;498
3098;510
3099;499
3100;497
3101;504
3102;496
3103;499
3104;509
3105;512
3106;496
3107;504
3108;503
3109;508
3110;503
3111;498
3112;502
3113;508
3114;499
3115;500
3116;507
3117;503
3118;495
3119;507
3120;504
3121;507
3122;497
3123;503
3124;511
3125;504
3126;504
3127;501
3128;506
3129;505
3130;502
3131;500
3132;497
3133;503
3134;504
3135;502
3136;500
3137;512
3138;506
3139;511
3140;505
3141;501
3142;502
3143;508
3144;504
3145;500
3146;492
3147;496
3148;509
3149;506
3150;500
3151;505
3152;499
3153;510
3154;507
3155;502
3156;502
3157;499
3158;511
3159;518
3160;499
3161;500
3162;504
3163;491
3164;501
3165;500
3166;504
3167;505
3168;500
3169;511
3170;503
3171;506
3172;502
3173;501
3174;508
3175;495
3176;499
3177;504
3178;504
3179;504
3180;504
3181;498
3182;504
3183;502
3184;505
3185;503
3186;496
3187;506
3188;502
3189;511
3190;500
3191;497
3192;503
3193;499
3194;505
3195;507
3196;508
3197;502
3198;500
3199;507
3200;500
3201;502
3202;500
3203;503
3204;508
3205;508
3206;505
3207;497
3208;504
3209;511
3210;510
3211;499
3212;504
3213;495
3214;497
3215;499
3216;506
3217;502
3218;492
3219;507
3220;505
3221;498
3222;500
3223;507
3224;513
3225;505
3226;504
3227;504
3228;501
3229;503
3230;497
3231;503
3232;497
3233;500
3234;514
3235;504
3236;505
3237;503
3238;509
3239;501
3240;504
3241;503
3242;494
3243;508
3244;512
3245;504
3246;496
3247;502
3248;505
3249;498
3250;502
3251;503
3252;503
3253;510
3254;498
3255;501
3256;505
3257;505
3258;510
3259;505
3260;504
3261;508
3262;503
3263;505
3264;506
3265;505
3266;499
3267;493
3268;506
3269;507
3270;502
3271;502
3272;499
3273;504
3274;506
3275;504
3276;501
3277;501
3278;502
3279;507
3280;516
3281;502
3282;496
3283;509
3284;509
3285;498
3286;496
3287;497
3288;504
3289;506
3290;506
3291;512
3292;504
3293;500
3294;506
3295;509
3296;500
3297;497
3298;505
3299;511
3300;500
3301;503
3302;498
3303;499
3304;508
3305;508
3306;497
3307;514
3308;498
3309;509
3310;501
3311;508
3312;509
3313;510
3314;511
3315;503
3316;497
3317;500
3318;504
3319;511
3320;499
3321;493
3322;499
3323;506
3324;508
3325;506
3326;500
3327;504
3328;506
3329;510
3330;496
3331;492
3332;507
3333;504
3334;507
3335;503
3336;504
3337;499
3338;504
3339;500
3340;503
3341;502
3342;508
3343;503
3344;500
3345;502
3346;498
3347;507
3348;507
3349;512
3350;499
3351;504
3352;508
3353;505
3354;499
3355;494
3356;504
3357;499
3358;494
3359;504
3360;503
3361;503
3362;505
3363;512
3364;508
3365;504
3366;501
3367;501
3368;504
3369;501
3370;497
3371;505
3372;497
3373;507
3374;508
3375;507
3376;499
3377;500
3378;504
3379;505
3380;502
3381;504
3382;496
3383;511
3384;507
3385;506
3386;497
3387;496
3388;503
3389;508
3390;502
3391;507
3392;502
3393;506
3394;505
3395;500
3396;503
3397;500
3398;499
3399;499
3400;509
3401;504
3402;497
3403;499
3404;509
3405;502
3406;497
3407;503
3408;505
3409;504
3410;506
3411;507
3412;499
3413;504
3414;508
3415;503
3416;499
3417;496
3418;507
3419;507
3420;507
3421;506
3422;503
3423;500
3424;510
3425;503
3426;507
3427;502
3428;504
3429;511
3430;505
3431;503
3432;501
3433;499
3434;498
3435;509
3436;501
3437;504
3438;502
3439;509
3440;502
3441;496
3442;498
3443;504
3444;520
3445;511
3446;502
3447;493
3448;499
3449;503
3450;502
3451;499
3452;494
3453;504
3454;504
3455;503
3456;505
3457;508
3458;511
3459;505
3460;499
3461;504
3462;501
3463;505
3464;499
3465;502
3466;498
3467;509
3468;500
3469;507
3470;500
3471;497
3472;497
3473;498
3474;510
3475;510
3476;496
3477;499
3478;505
3479;506
3480;505
3481;506
3482;508
3483;507
3484;509
3485;503
3486;503
3487;497
3488;508
3489;508
3490;499
3491;500
3492;500
3493;500
3494;503
3495;507
3496;499
3497;504
3498;503
3499;505
3500;505
3501;507
3502;504
3503;502
3504;513
3505;499
3506;496
3507;499
3508;508
3509;506
3510;505
3511;505
3512;501
3513;507
3514;505
3515;506
3516;499
3517;500
3518;504
3519;508
3520;499
3521;505
3522;495
3523;504
3524;507
3525;499
3526;501
3527;497
3528;500
3529;512
3530;502
3531;498
3532;507
3533;507
3534;511
3535;503
3536;499
3537;497
3538;501
3539;509
3540;497
3541;500
3542;504
3543;506
3544;522
3545;506
3546;503
3547;495
3548;505
3549;504
3550;498
3551;496
3552;508
3553;504
3554;512
3555;507
3556;504
3557;497
3558;501
3559;505
3560;504
3561;508
3562;504
3563;502
3564;505
3565;505
3566;500
3567;495
3568;503
3569;504
3570;502
3571;505
3572;505
3573;502
3574;504
3575;505
3576;502
3577;497
3578;500
3579;511
3580;505
3581;509
3582;496
3583;503
3584;508
3585;505
3586;499
3587;503
3588;496
3589;503
3590;505
3591;505
3592;507
3593;509
3594;515
3595;499
3596;500
3597;501
3598;500
3599;511
3600;505
3601;492
3602;502
3603;505
3604;509
3605;504
3606;494
3607;502
3608;502
3609;510
3610;502
3611;502
3612;508
3613;496
3614;504
3615;507
3616;498
3617;504
3618;499
3619;509
3620;501
3621;498
3622;505
3623;505
3624;505
3625;501
3626;498
3627;501
3628;503
3629;508
3630;505
3631;505
3632;508
3633;498
3634;505
3635;505
3636;501
3637;511
3638;501
3639;505
3640;502
3641;500
3642;506
3643;498
3644;510
3645;506
3646;503
3647;504
3648;497
3649;504
3650;503
3651;496
3652;500
3653;503
3654;503
3655;507
3656;503
3657;490
3658;501
3659;509
3660;508
3661;515
3662;493
3663;496
3664;505
3665;502
3666;507
3667;503
3668;504
3669;505
3670;506
3671;502
3672;497
3673;503
3674;506
3675;505
3676;504
3677;504
3678;503
3679;496
3680;499
3681;499
3682;502
3683;496
3684;499
3685;514
3686;514
3687;495
3688;502
3689;493
3690;500
3691;507
3692;500
3693;512
3694;507
3695;492
3696;508
3697;498
3698;505
3699;504
3700;505
3701;506
3702;500
3703;501
3704;503
3705;504
3706;502
3707;503
3708;512
3709;509
3710;507
3711;500
3712;502
3713;501
3714;495
3715;503
3716;509
3717;508
3718;506
3719;504
3720;507
3721;508
3722;502
3723;503
3724;500
3725;500
3726;505
3727;504
3728;510
3729;502
3730;506
3731;508
3732;500
3733;501
3734;502
3735;510
3736;497
3737;499
3738;506
3739;504
3740;500
3741;507
3742;503
3743;499
3744;504
3745;500
3746;508
3747;504
3748;504
3749;501
3750;500
3751;504
3752;507
3753;504
3754;502
3755;505
3756;496
3757;505
3758;499
3759;505
3760;505
3761;497
3762;504
3763;504
3764;509
3765;502
3766;505
3767;498
3768;499
3769;502
3770;503
3771;503
3772;509
3773;509
3774;501
3775;510
3776;507
3777;495
3778;497
3779;506
3780;507
3781;499
3782;499
3783;496
3784;515
3785;498
3786;504
3787;496
3788;505
3789;501
3790;501
3791;507
3792;501
3793;499
3794;504
3795;513
3796;510
3797;499
3798;499
3799;499
3800;504
3801;502
3802;502
3803;505
3804;510
3805;505
3806;505
3807;496
3808;499
3809;505
3810;502
3811;499
3812;503
3813;507
3814;499
3815;510
3816;504
3817;503
3818;497
3819;500
3820;505
3821;505
3822;501
3823;498
3824;506
3825;504
3826;501
3827;500
3828;504
3829;513
3830;499
3831;508
3832;498
3833;499
3834;501
3835;500
3836;512
3837;499
3838;504
3839;510
3840;505
3841;508
3842;504
3843;497
3844;510
3845;499
3846;490
3847;505
3848;500
3849;505
3850;504
3851;497
3852;503
3853;502
3854;504
3855;499
3856;504
3857;499
3858;507
3859;508
3860;504
3861;503
3862;499
3863;500
3864;510
3865;507
3866;498
3867;496
3868;500
3869;505
3870;511
3871;509
3872;499
3873;507
3874;509
3875;503
3876;500
3877;495
3878;504
3879;509
3880;502
3881;506
3882;499
3883;503
3884;507
3885;508
3886;495
3887;498
3888;498
3889;503
3890;502
3891;507
3892;504
3893;504
3894;509
3895;503
3896;498
3897;502
3898;504
3899;504
3900;502
3901;499
3902;504
3903;503
3904;505
3905;503
3906;501
3907;503
3908;508
3909;510
3910;507
3911;504
3912;496
3913;504
3914;512
3915;504
3916;501
3917;501
3918;502
3919;505
3920;506
3921;503
3922;501
3923;502
3924;507
3925;508
3926;507
3927;500
3928;501
3929;505
3930;503
3931;496
3932;499
3933;500
3934;514
3935;499
3936;498
3937;502
3938;498
3939;505
3940;501
3941;501
3942;505
3943;506
3944;502
3945;507
3946;505
3947;497
3948;502
3949;510
3950;503
3951;507
3952;503
3953;505
3954;502
3955;500
3956;506
3957;507
3958;495
3959;511
3960;499
3961;504
3962;503
3963;511
3964;503
3965;499
3966;504
3967;502
3968;504
3969;507
3970;507
3971;504
3972;496
3973;505
3974;508
3975;508
3976;510
3977;495
3978;511
3979;504
3980;499
3981;500
3982;508
3983;508
3984;497
3985;505
3986;506
3987;506
3988;503
3989;504
3990;505
3991;504
3992;497
3993;513
3994;497
3995;509
3996;508
3997;492
3998;505
3999;507
4000;503
4001;504
4002;502
4003;511
4004;505
4005;505
4006;501
4007;504
4008;508
4009;508
4010;503
4011;508
4012;501
4013;498
4014;504
4015;505
4016;504
4017;493
4018;504
4019;503
4020;503
4021;498
4022;496
4023;502
4024;515
4025;506
4026;508
4027;502
4028;506
4029;502
4030;501
4031;504
4032;500
4033;498
4034;507
4035;507
4036;508
4037;496
4038;505
4039;511
4040;498
4041;504
4042;504
4043;500
4044;512
4045;501
4046;491
4047;507
4048;504
4049;506
4050;499
4051;497
4052;498
4053;506
4054;514
4055;504
4056;510
4057;503
4058;504
4059;511
4060;504
4061;504
4062;500
4063;504
4064;500
4065;505
4066;497
4067;495
4068;503
4069;508
4070;507
4071;502
4072;504
4073;505
4074;511
4075;504
4076;494
4077;502
4078;501
4079;504
4080;496
4081;504
4082;504
4083;499
4084;509
4085;508
4086;499
4087;500
4088;508
4089;508
4090;504
4091;500
4092;497
4093;507
4094;504
4095;496
4096;507
4097;502
4098;508
4099;506
4100;497
4101;496
4102;500
4103;508
4104;510
4105;504
4106;496
4107;495
4108;501
4109;504
4110;503
4111;503
4112;499
4113;502
4114;503
4115;502
4116;502
4117;503
4118;503
4119;509
4120;504
4121;505
4122;499
4123;503
4124;503
4125;506
4126;504
4127;503
4128;497
4129;504
4130;505
4131;498
4132;500
4133;511
4134;503
4135;504
4136;505
4137;497
4138;501
4139;500
4140;503
4141;508
4142;498
4143;503
4144;517
4145;508
4146;503
4147;498
4148;501
4149;504
4150;505
4151;502
4152;499
4153;501
4154;507
4155;507
4156;500
4157;504
4158;502
4159;507
4160;508
4161;501
4162;492
4163;508
4164;505
4165;507
4166;500
4167;498
4168;501
4169;510
4170;498
4171;499
4172;499
4173;508
4174;508
4175;502
4176;503
4177;505
4178;510
4179;512
4180;500
4181;499
4182;498
4183;510
4184;508
4185;499
4186;502
4187;497
4188;503
4189;499
4190;501
4191;506
4192;502
4193;506
4194;501
4195;498
4196;505
4197;498
4198;501
4199;508
4200;499
4201;508
4202;504
4203;504
4204;504
4205;496
4206;508
4207;503
4208;509
4209;511
4210;502
4211;499
4212;504
4213;505
4214;510
4215;503
4216;509
4217;510
4218;508
4219;504
4220;489
4221;500
4222;502
4223;502
4224;511
4225;507
4226;507
4227;498
4228;504
4229;508
4230;505
4231;503
4232;502
4233;504
4234;500
4235;508
4236;511
4237;497
4238;510
4239;494
4240;497
4241;504
4242;507
4243;502
4244;510
4245;505
4246;499
4247;494
4248;504
4249;499
4250;500
4251;505
4252;501
4253;508
4254;512
4255;509
4256;495
4257;503
4258;505
4259;505
4260;505
4261;499
4262;503
4263;498
4264;511
4265;509
4266;499
4267;502
4268;503
4269;505
4270;504
4271;501
4272;497
4273;499
4274;508
4275;501
4276;504
4277;511
4278;510
4279;507
4280;497
4281;495
4282;500
4283;505
4284;503
4285;498
4286;505
4287;502
4288;504
4289;511
4290;503
4291;500
4292;501
4293;505
4294;502
4295;496
4296;504
4297;504
4298;500
4299;513
4300;502
4301;499
4302;500
4303;505
4304;507
4305;494
4306;502
4307;507
4308;506
4309;507
4310;504
4311;504
4312;507
4313;504
4314;504
4315;512
4316;503
4317;503
4318;502
4319;505
4320;492
4321;496
4322;499
4323;495
4324;514
4325;505
4326;503
4327;502
4328;511
4329;502
4330;503
4331;509
4332;498
4333;503
4334;502
4335;502
4336;507
4337;496
4338;500
4339;509
4340;507
4341;505
4342;501
4343;511
4344;512
4345;502
4346;501
4347;502
4348;507
4349;496
4350;501
4351;515
4352;507
4353;503
4354;501
4355;506
4356;510
4357;494
4358;498
4359;506
4360;500
4361;503
4362;500
4363;496
4364;509
4365;504
4366;504
4367;502
4368;503
4369;508
4370;502
4371;497
4372;502
4373;507
4374;498
4375;506
4376;510
4377;500
4378;509
4379;508
4380;499
4381;500
4382;504
4383;508
4384;500
4385;505
4386;502
4387;497
4388;503
4389;502
4390;504
4391;500
4392;502
4393;505
4394;505
4395;504
4396;507
4397;504
4398;497
4399;507
4400;496
4401;505
4402;502
4403;501
4404;505
4405;501
4406;503
4407;508
4408;503
4409;499
4410;503
4411;507
4412;501
4413;504
4414;507
4415;503
4416;497
4417;500
4418;508
4419;510
4420;506
4421;498
4422;501
4423;504
4424;515
4425;510
4426;499
4427;499
4428;501
4429;504
4430;504
4431;500
4432;500
4433;504
4434;500
4435;505
4436;508
4437;505
4438;498
4439;507
4440;505
4441;499
4442;502
4443;508
4444;503
4445;507
4446;496
4447;495
4448;504
4449;509
4450;494
4451;496
4452;507
4453;505
4454;510
4455;509
4456;499
4457;504
4458;502
4459;509
4460;500
4461;499
4462;497
4463;504
4464;511
4465;505
4466;504
4467;504
4468;506
4469;500
4470;508
4471;507
4472;503
4473;511
4474;505
4475;503
4476;507
4477;500
4478;499
4479;499
4480;505
4481;507
4482;512
4483;497
4484;509
4485;506
4486;501
4487;498
4488;510
4489;511
4490;498
4491;499
4492;503
4493;507
4494;506
4495;504
4496;511
4497;495
4498;505
4499;512
4500;503
4501;495
4502;493
4503;503
4504;508
4505;503
4506;501
4507;502
4508;508
4509;507
4510;503
4511;504
4512;507
4513;505
4514;501
4515;504
4516;504
4517;503
4518;499
4519;509
4520;501
4521;498
4522;498
4523;506
4524;505
4525;503
4526;506
4527;503
4528;500
4529;504
4530;496
4531;507
4532;505
4533;503
4534;499
4535;508
4536;499
4537;502
4538;504
4539;504
4540;493
4541;510
4542;498
4543;503
4544;505
4545;497
4546;502
4547;499
4548;499
4549;505
4550;502
4551;509
4552;511
4553;508
4554;512
4555;498
4556;502
4557;505
4558;507
4559;511
4560;501
4561;496
4562;500
4563;506
4564;508
4565;499
4566;497
4567;495
4568;503
4569;513
4570;498
4571;512
4572;508
4573;506
4574;508
4575;501
4576;499
4577;497
4578;508
4579;502
4580;497
4581;506
4582;499
4583;499
4584;506
4585;507
4586;507
4587;496
4588;504
4589;507
4590;504
4591;505
4592;509
4593;496
4594;505
4595;500
4596;508
4597;502
4598;506
4599;509
4600;500
4601;497
4602;501
4603;506
4604;507
4605;505
4606;506
4607;497
4608;494
4609;505
4610;507
4611;493
4612;501
4613;505
4614;509
4615;504
4616;507
4617;500
4618;508
4619;507
4620;506
4621;505
4622;495
4623;503
4624;492
4625;504
4626;507
4627;508
4628;501
4629;512
4630;505
4631;501
4632;494
4633;500
4634;503
4635;505
4636;501
4637;499
4638;503
4639;507
4640;506
4641;505
4642;503
4643;498
4644;508
4645;504
4646;501
4647;503
4648;496
4649;507
4650;502
4651;499
4652;501
4653;507
4654;510
4655;498
4656;494
4657;504
4658;506
4659;505
4660;510
4661;500
4662;504
4663;507
4664;514
4665;504
4666;504
4667;498
4668;505
4669;511
4670;492
4671;497
4672;501
4673;499
4674;511
4675;504
4676;505
4677;500
4678;504
4679;510
4680;502
4681;502
4682;502
4683;500
4684;510
4685;506
4686;505
4687;499
4688;496
4689;504
4690;505
4691;497
4692;498
4693;504
4694;509
4695;497
4696;503
4697;501
4698;510
4699;509
4700;507
4701;503
4702;504
4703;503
4704;511
4705;509
4706;509
4707;501
4708;500
4709;502
4710;504
4711;500
4712;497
4713;503
4714;499
4715;503
4716;503
4717;500
4718;504
4719;504
4720;496
4721;501
4722;502
4723;500
4724;507
4725;502
4726;507
4727;504
4728;503
4729;511
4730;506
4731;501
4732;499
4733;501
4734;502
4735;498
4736;513
4737;503
4738;501
4739;504
4740;502
4741;505
4742;504
4743;512
4744;507
4745;499
4746;504
4747;496
4748;491
4749;508
4750;503
4751;497
4752;503
4753;505
4754;510
4755;504
4756;503
4757;504
4758;499
4759;505
4760;500
4761;500
4762;505
4763;500
4764;510
4765;502
4766;495
4767;499
4768;500
4769;508
4770;507
4771;506
4772;504
4773;501
4774;511
4775;507
4776;497
4777;499
4778;504
4779;502
4780;507
4781;498
4782;505
4783;500
4784;504
4785;501
4786;502
4787;497
4788;506
4789;510
4790;505
4791;498
4792;505
4793;498
4794;509
4795;506
4796;505
4797;502
4798;507
4799;503
4800;503
4801;511
4802;500
4803;501
4804;505
4805;499
4806;498
4807;499
4808;503
4809;510
4810;508
4811;503
4812;501
4813;506
4814;510
4815;500
4816;500
4817;497
4818;502
4819;512
4820;502
4821;496
4822;502
4823;510
4824;502
4825;508
4826;497
4827;500
4828;503
4829;509
4830;508
4831;504
4832;508
4833;505
4834;507
4835;504
4836;503
4837;499
4838;506
4839;503
4840;499
4841;508
4842;498
4843;499
4844;502
4845;505
4846;503
4847;499
4848;506
4849;500
4850;505
4851;502
4852;496
4853;512
4854;506
4855;504
4856;505
4857;502
4858;507
4859;502
4860;500
4861;504
4862;503
4863;504
4864;503
4865;504
4866;495
4867;502
4868;507
4869;512
4870;501
4871;507
4872;497
4873;505
4874;502
4875;498
4876;506
4877;502
4878;501
4879;502
4880;506
4881;506
4882;503
4883;500
4884;503
4885;499
4886;504
4887;505
4888;500
4889;512
4890;504
4891;505
4892;494
4893;500
4894;507
4895;505
4896;500
4897;502
4898;500
4899;502
4900;504
4901;506
4902;507
4903;497
4904;510
4905;503
4906;502
4907;499
4908;500
4909;511
4910;504
4911;505
4912;497
4913;503
4914;505
4915;502
4916;503
4917;500
4918;497
4919;498
4920;511
4921;500
4922;505
4923;501
4924;513
4925;501
4926;504
4927;504
4928;508
4929;508
4930;500
4931;499
4932;497
4933;502
4934;507
4935;503
4936;507
4937;495
4938;503
4939;507
4940;502
4941;507
4942;506
4943;501
4944;513
4945;508
4946;493
4947;497
4948;506
4949;504
4950;500
4951;505
4952;502
4953;504
4954;509
4955;503
4956;506
4957;501
4958;502
4959;507
4960;504
4961;499
4962;496
4963;504
4964;509
4965;511
4966;505
4967;490
4968;496
4969;496
4970;507
4971;507
4972;501
4973;515
4974;506
4975;508
4976;506
4977;504
4978;497
4979;504
4980;504
4981;505
4982;498
4983;497
4984;494
4985;499
4986;503
4987;502
4988;508
4989;505
4990;508
4991;504
4992;504
4993;500
4994;505
4995;503
4996;498
4997;504
4998;506
4999;505
5000;499
5001;499
5002;500
5003;506
5004;501
5005;499
5006;499
5007;505
5008;511
5009;509
5010;505
5011;498
5012;503
5013;508
5014;507
5015;503
5016;505
5017;499
5018;505
5019;505
5020;501
5021;503
5022;507
5023;505
5024;512
5025;501
5026;500
5027;505
5028;499
5029;504
5030;500
5031;500
5032;504
5033;506
5034;512
5035;504
5036;501
5037;504
5038;500
5039;510
5040;496
5041;503
5042;498
5043;501
5044;515
5045;497
5046;502
5047;502
5048;507
5049;505
5050;504
5051;504
5052;498
5053;497
5054;502
5055;501
5056;503
5057;498
5058;510
5059;511
5060;504
5061;494
5062;499
5063;498
5064;512
5065;504
5066;491
5067;506
5068;501
5069;508
5070;507
5071;501
5072;500
5073;504
5074;507
5075;508
5076;498
5077;507
5078;499
5079;511
5080;511
5081;494
5082;501
5083;503
5084;500
5085;509
5086;493
5087;501
5088;500
5089;512
5090;504
5091;497
5092;504
5093;506
5094;508
5095;511
5096;497
5097;504
5098;503
5099;505
5100;500
5101;500
5102;500
5103;503
5104;510
5105;511
5106;499
5107;507
5108;505
5109;507
5110;503
5111;504
5112;504
5113;504
5114;505
5115;495
5116;499
5117;499
5118;499
5119;504
5120;499
5121;505
5122;505
5123;508
5124;506
5125;506
5126;501
5127;503
5128;506
5129;504
5130;503
5131;508
5132;501
5133;499
5134;511
5135;501
5136;505
5137;499
5138;504
5139;509
5140;504
5141;504
5142;504
5143;508
5144;503
5145;503
5146;505
5147;503
5148;510
5149;500
5150;510
5151;503
5152;499
5153;512
5154;514
5155;508
5156;498
5157;500
5158;503
5159;512
5160;499
5161;497
5162;503
5163;500
5164;511
5165;500
5166;504
5167;506
5168;506
5169;503
5170;506
5171;505
5172;498
5173;513
5174;503
5175;502
5176;508
5177;507
5178;511
5179;508
5180;500
5181;502
5182;500
5183;498
5184;503
5185;506
5186;507
5187;505
5188;505
5189;501
5190;503
5191;497
5192;500
5193;506
5194;504
5195;505
5196;504
5197;496
5198;502
5199;498
5200;500
5201;503
5202;503
5203;504
5204;510
5205;509
5206;509
5207;495
5208;502
5209;504
5210;503
5211;493
5212;498
5213;506
5214;505
5215;508
5216;502
5217;503
5218;505
5219;507
5220;512
5221;499
5222;500
5223;504
5224;503
5225;501
5226;512
5227;494
5228;503
5229;507
5230;502
5231;500
5232;499
5233;502
5234;514
5235;502
5236;500
5237;505
5238;510
5239;507
5240;500
5241;503
5242;500
5243;507
5244;500
5245;501
5246;498
5247;500
5248;509
5249;506
5250;505
5251;498
5252;504
5253;501
5254;512
5255;496
5256;508
5257;503
5258;496
5259;505
5260;496
5261;501
5262;498
5263;509
5264;506
5265;504
5266;501
5267;496
5268;503
5269;512
5270;501
5271;508
5272;509
5273;507
5274;511
5275;499
5276;505
5277;500
5278;499
5279;507
5280;504
5281;503
5282;502
5283;505
5284;498
5285;500
5286;503
5287;505
5288;500
5289;504
5290;504
5291;499
5292;506
5293;508
5294;508
5295;502
5296;501
5297;495
5298;506
5299;510
5300;500
5301;493
5302;502
5303;507
5304;503
5305;509
5306;492
5307;506
5308;504
5309;516
5310;500
5311;492
5312;511
5313;501
5314;511
5315;510
5316;502
5317;492
5318;507
5319;511
5320;509
5321;503
5322;496
5323;502
5324;499
5325;501
5326;503
5327;496
5328;502
5329;509
5330;498
5331;496
5332;500
5333;505
5334;497
5335;499
5336;508
5337;501
5338;502
5339;503
5340;505
5341;504
5342;504
5343;513
5344;510
5345;495
5346;506
5347;494
5348;497
5349;503
5350;504
5351;502
5352;500
5353;507
5354;513
5355;510
5356;504
5357;498
5358;504
5359;505
5360;511
5361;504
5362;503
5363;503
5364;505
5365;503
5366;498
5367;500
5368;500
5369;505
5370;510
5371;504
5372;499
5373;502
5374;510
5375;513
5376;505
5377;500
5378;503
5379;499
5380;503
5381;497
5382;497
5383;502
5384;500
5385;504
5386;499
5387;505
5388;502
5389;509
5390;498
5391;500
5392;505
5393;510
5394;505
5395;500
5396;503
5397;499
5398;510
5399;506
5400;492
5401;500
5402;502
5403;502
5404;509
5405;504
5406;500
5407;504
5408;500
5409;511
5410;504
5411;504
5412;499
5413;510
5414;500
5415;498
5416;508
5417;497
5418;504
5419;507
5420;508
5421;504
5422;497
5423;509
5424;503
5425;508
5426;499
5427;496
5428;499
5429;504
5430;508
5431;496
5432;499
5433;513
5434;509
5435;506
5436;507
5437;499
5438;506
5439;511
5440;501
5441;502
5442;496
5443;501
5444;504
5445;502
5446;505
5447;496
5448;508
5449;503
5450;505
5451;497
5452;502
5453;507
5454;511
5455;501
5456;504
5457;496
5458;506
5459;508
5460;507
5461;506
5462;499
5463;502
5464;497
5465;503
5466;501
5467;510
5468;502
5469;510
5470;500
5471;496
5472;506
5473;496
5474;513
5475;504
5476;506
5477;501
5478;502
5479;510
5480;505
5481;495
5482;499
5483;508
5484;508
5485;501
5486;490
5487;497
5488;500
5489;506
5490;506
5491;508
5492;505
5493;506
5494;508
5495;497
5496;490
5497;504
5498;496
5499;517
5500;496
5501;499
5502;510
5503;508
5504;503
5505;507
5506;504
5507;504
5508;500
5509;512
5510;504
5511;497
5512;507
5513;504
5514;506
5515;508
5516;501
5517;498
5518;507
5519;502
5520;503
5521;499
5522;511
5523;503
5524;502
5525;500
5526;506
5527;508
5528;500
5529;511
5530;500
5531;507
5532;494
5533;504
5534;503
5535;500
5536;507
5537;496
5538;504
5539;508
5540;504
5541;506
5542;497
5543;503
5544;505
5545;507
5546;501
5547;503
5548;500
5549;508
5550;498
5551;503
5552;504
5553;506
5554;509
5555;505
5556;505
5557;504
5558;509
5559;497
5560;497
5561;497
5562;502
5563;503
5564;503
5565;504
5566;499
5567;504
5568;505
5569;507
5570;502
5571;485
5572;500
5573;506
5574;504
5575;507
5576;510
5577;509
5578;502
5579;508
5580;498
5581;499
5582;499
5583;503
5584;498
5585;497
5586;504
5587;504
5588;504
5589;504
5590;502
5591;510
5592;500
5593;504
5594;509
5595;505
5596;501
5597;502
5598;507
5599;503
5600;504
5601;498
5602;503
5603;508
5604;508
5605;498
5606;505
5607;502
5608;503
5609;501
5610;500
5611;508
5612;495
5613;500
5614;511
5615;510
5616;502
5617;503
5618;506
5619;505
5620;502
5621;498
5622;497
5623;504
5624;505
5625;506
5626;500
5627;508
5628;505
5629;506
5630;501
5631;503
5632;505
5633;511
5634;504
5635;498
5636;493
5637;501
5638;504
5639;508
5640;499
5641;502
5642;504
5643;509
5644;513
5645;506
5646;499
5647;499
5648;504
5649;501
5650;501
5651;499
5652;502
5653;506
5654;505
5655;504
5656;508
5657;504
5658;504
5659;512
5660;504
5661;499
5662;504
5663;502
5664;507
5665;501
5666;506
5667;507
5668;507
5669;509
5670;503
5671;498
5672;500
5673;497
5674;506
5675;497
5676;505
5677;498
5678;508
5679;505
5680;509
5681;500
5682;497
5683;501
5684;509
5685;506
5686;505
5687;498
5688;508
5689;516
5690;499
5691;502
5692;504
5693;506
5694;501
5695;497
5696;503
5697;500
5698;507
5699;499
5700;500
5701;505
5702;498
5703;505
5704;504
5705;503
5706;504
5707;503
5708;501
5709;511
5710;508
5711;495
5712;505
5713;503
5714;508
5715;505
5716;501
5717;494
5718;500
5719;503
5720;505
5721;499
5722;501
5723;496
5724;505
5725;506
5726;505
5727;498
5728;511
5729;512
5730;502
5731;507
5732;505
5733;499
5734;505
5735;501
5736;499
5737;506
5738;506
5739;507
5740;505
5741;503
5742;498
5743;508
5744;505
5745;499
5746;508
5747;500
5748;508
5749;508
5750;498
5751;487
5752;503
5753;499
5754;509
5755;511
5756;499
5757;507
5758;504
5759;504
5760;499
5761;503
5762;507
5763;502
5764;501
5765;507
5766;503
5767;502
5768;501
5769;512
5770;508
5771;504
5772;502
5773;498
5774;506
5775;505
5776;511
5777;494
5778;505
5779;509
5780;499
5781;505
5782;499
5783;498
5784;508
5785;506
5786;503
5787;505
5788;502
5789;503
5790;501
5791;507
5792;507
5793;499
