# OpenSignals Text File Format. Version 1
# {"98:D3:61:FD:78:31": {"position": 0, "device": "bitalino_rev", "device name": "98:D3:61:FD:78:31", "device connection": "BTH98:D3:61:FD:78:31", "sampling rate": 1000, "resolution": [4, 1, 1, 1, 1, 10, 10, 10, 10, 6, 6], "firmware version": 1282, "comments": "", "keywords": "", "mode": 0, "sync interval": 2, "date": "2024-4-12", "time": "10:37:10.846", "channels": [1, 2, 3, 4, 5, 6], "sensor": ["RAW", "RAW", "RAW", "RAW", "RAW", "RAW"], "label": ["A1", "A2", "A3", "A4", "A5", "A6"], "column": ["nSeq", "I1", "I2", "O1", "O2", "A1", "A2", "A3", "A4", "A5", "A6"], "special": [{}, {}, {}, {}, {}, {}], "digital IO": [0, 0, 1, 1], "convertedValues": 0}}
# EndOfHeader
0	0	0	0	0	486	510	0	1018	38	1	
1	0	0	0	0	507	512	0	1018	38	0	
2	0	0	0	0	507	511	0	1018	38	0	
3	0	0	0	0	509	510	0	1018	38	0	
4	0	0	0	0	525	511	0	1018	38	0	
5	0	0	0	0	518	509	0	1018	38	0	
6	0	0	0	0	513	508	0	1018	38	1	
7	0	0	0	0	522	508	0	1018	38	1	
8	0	0	0	0	539	508	0	1018	38	1	
9	0	0	0	0	531	507	0	1018	38	1	
10	0	0	0	0	523	507	0	1018	39	0	
11	0	0	0	0	515	507	0	1018	38	0	
12	0	0	0	0	505	508	0	1018	38	0	
13	0	0	0	0	503	507	0	1018	38	0	
14	0	0	0	0	505	506	0	1018	38	1	
15	0	0	0	0	511	508	0	1018	38	1	
0	0	0	0	0	497	508	0	1018	38	1	
1	0	0	0	0	473	509	0	1018	38	1	
2	0	0	0	0	444	508	0	1018	39	0	
3	0	0	0	0	480	508	0	1018	38	0	
4	0	0	0	0	514	508	0	1017	38	0	
5	0	0	0	0	488	507	0	1018	38	0	
6	0	0	0	0	507	507	0	1018	38	1	
7	0	0	0	0	531	507	0	1018	38	1	
8	0	0	0	0	533	507	0	1018	38	1	
9	0	0	0	0	524	505	0	1018	38	1	
10	0	0	0	0	511	506	0	1018	38	0	
11	0	0	0	0	524	507	0	1018	38	0	
12	0	0	0	0	534	507	0	1018	38	0	
13	0	0	0	0	546	507	0	1018	38	0	
14	0	0	0	0	530	507	0	1018	38	0	
15	0	0	0	0	505	506	0	1018	38	1	
0	0	0	0	0	510	508	0	1018	38	1	
1	0	0	0	0	510	508	0	1018	38	1	
2	0	0	0	0	487	507	0	1018	39	1	
3	0	0	0	0	466	507	0	1018	38	0	
4	0	0	0	0	483	508	0	1017	38	0	
5	0	0	0	0	515	507	0	1018	38	0	
6	0	0	0	0	492	508	0	1018	38	0	
