# OpenSignals Text File Format. Version 1
# {"98:D3:61:FD:78:31": {"position": 0, "device": "bitalino_rev", "device name": "98:D3:61:FD:78:31", "device connection": "BTH98:D3:61:FD:78:31", "sampling rate": 1000, "resolution": [4, 1, 1, 1, 1, 10, 10, 10, 10, 6, 6], "firmware version": 1282, "comments": "", "keywords": "", "mode": 0, "sync interval": 2, "date": "2024-4-12", "time": "10:31:39.508", "channels": [1, 2, 3, 4, 5, 6], "sensor": ["RAW", "RAW", "RAW", "RAW", "RAW", "RAW"], "label": ["A1", "A2", "A3", "A4", "A5", "A6"], "column": ["nSeq", "I1", "I2", "O1", "O2", "A1", "A2", "A3", "A4", "A5", "A6"], "special": [{}, {}, {}, {}, {}, {}], "digital IO": [0, 0, 1, 1], "convertedValues": 0}}
# EndOfHeader
0	0	0	0	0	498	505	0	572	38	1	
1	0	0	0	0	511	505	0	696	38	1	
2	0	0	0	0	519	506	0	863	38	1	
3	0	0	0	0	519	505	0	1017	38	1	
4	0	0	0	0	521	508	0	1017	38	1	
5	0	0	0	0	512	508	0	1018	38	1	
6	0	0	0	0	506	508	0	1018	38	1	
7	0	0	0	0	496	508	0	1018	39	1	
8	0	0	0	0	500	508	0	1018	38	1	
9	0	0	0	0	514	506	0	1018	38	1	
10	0	0	0	0	524	504	0	1018	38	1	
11	0	0	0	0	535	505	0	1018	38	1	
12	0	0	0	0	536	508	0	1018	38	1	
13	0	0	0	0	520	507	0	1018	38	1	
14	0	0	0	0	510	507	0	1018	38	1	
15	0	0	0	0	510	505	0	1018	39	1	
0	0	0	0	0	498	504	0	1018	38	1	
1	0	0	0	0	472	504	0	1018	38	1	
2	0	0	0	0	480	502	0	1018	38	1	
3	0	0	0	0	496	504	0	1018	38	1	
4	0	0	0	0	514	507	0	1018	38	1	
5	0	0	0	0	528	509	0	1018	38	1	
6	0	0	0	0	509	509	0	1018	38	1	
7	0	0	0	0	480	510	0	1018	39	1	
8	0	0	0	0	484	511	0	1018	38	1	
9	0	0	0	0	513	509	0	1018	38	1	
10	0	0	0	0	517	510	0	1018	38	1	
11	0	0	0	0	513	509	0	1018	38	1	
12	0	0	0	0	502	510	0	1018	38	1	
13	0	0	0	0	519	508	0	531	38	1	
14	0	0	0	0	519	508	0	16	38	1	
15	0	0	0	0	510	508	0	0	39	1	
0	0	0	0	0	516	507	0	0	38	1	
1	0	0	0	0	523	505	0	0	38	1	
2	0	0	0	0	517	505	0	0	38	1	
3	0	0	0	0	514	504	0	0	38	1	
4	0	0	0	0	510	505	0	0	38	1	
5	0	0	0	0	515	505	0	0	38	1	
6	0	0	0	0	517	504	0	0	38	1	
7	0	0	0	0	516	506	0	0	39	1	
8	0	0	0	0	531	507	0	0	38	1	
9	0	0	0	0	511	508	0	17	38	1	
10	0	0	0	0	491	506	0	54	38	1	
11	0	0	0	0	487	508	0	211	38	1	
12	0	0	0	0	495	508	0	428	38	1	
13	0	0	0	0	500	508	0	713	38	1	
14	0	0	0	0	503	506	0	1018	38	1	
15	0	0	0	0	510	504	0	1018	39	1	
0	0	0	0	0	505	505	0	1018	38	1	
1	0	0	0	0	502	504	0	1018	38	1	
2	0	0	0	0	504	503	0	1018	38	1	
3	0	0	0	0	504	505	0	1018	38	1	
4	0	0	0	0	509	506	0	1018	38	1	
5	0	0	0	0	511	508	0	1018	38	1	
6	0	0	0	0	518	509	0	1018	38	1	
7	0	0	0	0	541	508	0	1018	39	1	
8	0	0	0	0	551	507	0	1018	38	1	
9	0	0	0	0	557	506	0	1018	38	1	
10	0	0	0	0	553	507	0	1018	38	1	
11	0	0	0	0	541	508	0	937	38	1	
12	0	0	0	0	512	507	0	551	38	1	
13	0	0	0	0	472	506	0	294	38	1	
14	0	0	0	0	429	507	0	55	38	1	
15	0	0	0	0	424	506	0	0	39	1	
0	0	0	0	0	469	506	0	0	38	1	
1	0	0	0	0	521	505	0	0	38	1	
2	0	0	0	0	536	504	0	0	38	1	
3	0	0	0	0	535	504	0	270	38	1	
4	0	0	0	0	516	505	0	417	38	1	
5	0	0	0	0	501	507	0	503	38	1	
6	0	0	0	0	495	508	0	483	38	1	
7	0	0	0	0	497	508	0	302	39	1	
8	0	0	0	0	523	510	0	0	38	1	
9	0	0	0	0	531	510	0	0	38	1	
10	0	0	0	0	532	510	0	0	38	1	
11	0	0	0	0	509	510	0	0	38	1	
12	0	0	0	0	480	509	0	0	38	1	
13	0	0	0	0	457	510	0	0	38	1	
14	0	0	0	0	468	511	0	0	38	1	
15	0	0	0	0	504	510	0	0	39	1	
0	0	0	0	0	511	509	0	0	38	1	
1	0	0	0	0	513	508	0	0	38	1	
2	0	0	0	0	522	508	0	0	38	1	
3	0	0	0	0	525	506	0	0	38	1	
4	0	0	0	0	528	505	0	0	38	1	
5	0	0	0	0	525	505	0	0	38	1	
6	0	0	0	0	520	506	0	0	38	1	
7	0	0	0	0	519	507	0	0	39	1	
8	0	0	0	0	519	507	0	0	38	1	
9	0	0	0	0	519	509	0	0	38	1	
10	0	0	0	0	523	508	0	0	38	1	
11	0	0	0	0	522	506	0	0	38	1	
12	0	0	0	0	512	505	0	0	38	1	
13	0	0	0	0	521	506	0	0	38	1	
14	0	0	0	0	502	508	0	0	38	1	
15	0	0	0	0	485	508	0	0	39	1	
