# OpenSignals Text File Format. Version 1
# {"98:D3:71:FD:62:12": {"position": 0, "device": "bitalino_rev", "device name": "98:D3:71:FD:62:12", "device connection": "BTH98:D3:71:FD:62:12", "sampling rate": 1000, "resolution": [4, 1, 1, 1, 1, 10, 10, 10, 10, 6, 6], "firmware version": 1282, "comments": "", "keywords": "", "mode": 0, "sync interval": 2, "date": "2024-4-19", "time": "9:58:17.798", "channels": [1, 2, 3, 4, 5, 6], "sensor": ["RAW", "RAW", "RAW", "RAW", "RAW", "RAW"], "label": ["A1", "A2", "A3", "A4", "A5", "A6"], "column": ["nSeq", "I1", "I2", "O1", "O2", "A1", "A2", "A3", "A4", "A5", "A6"], "special": [{}, {}, {}, {}, {}, {}], "digital IO": [0, 0, 1, 1], "convertedValues": 0}}
# EndOfHeader
0	0	0	0	0	510	500	0	537	39	28	
1	0	0	0	0	512	504	0	536	39	29	
2	0	0	0	0	504	506	0	536	39	28	
3	0	0	0	0	510	506	0	535	39	26	
4	0	0	0	0	508	505	0	534	39	23	
5	0	0	0	0	507	506	0	536	39	22	
6	0	0	0	0	503	505	0	539	39	23	
7	0	0	0	0	510	505	0	534	39	26	
8	0	0	0	0	515	508	0	528	39	28	
9	0	0	0	0	511	505	0	527	39	29	
10	0	0	0	0	511	497	0	529	39	29	
11	0	0	0	0	507	493	0	533	39	27	
12	0	0	0	0	504	492	0	536	39	24	
13	0	0	0	0	509	492	0	539	39	22	
14	0	0	0	0	507	492	0	538	39	23	
15	0	0	0	0	509	492	0	539	39	25	
0	0	0	0	0	508	498	0	536	39	27	
1	0	0	0	0	506	502	0	532	39	29	
2	0	0	0	0	509	508	0	532	39	29	
3	0	0	0	0	511	514	0	533	39	28	
4	0	0	0	0	506	515	0	545	39	25	
5	0	0	0	0	507	514	0	567	39	22	
6	0	0	0	0	506	515	0	595	39	22	
7	0	0	0	0	511	522	0	607	39	24	
8	0	0	0	0	510	523	0	611	39	27	
9	0	0	0	0	507	517	0	621	39	28	
10	0	0	0	0	508	513	0	615	39	29	
11	0	0	0	0	508	511	0	602	39	28	
12	0	0	0	0	511	510	0	587	39	26	
13	0	0	0	0	508	512	0	574	39	23	
14	0	0	0	0	510	514	0	566	39	22	
15	0	0	0	0	501	515	0	561	39	24	
0	0	0	0	0	509	514	0	560	39	26	
1	0	0	0	0	498	511	0	575	39	28	
2	0	0	0	0	506	512	0	594	39	29	
3	0	0	0	0	510	515	0	596	39	29	
4	0	0	0	0	512	518	0	591	39	27	
5	0	0	0	0	507	518	0	593	39	24	
6	0	0	0	0	509	515	0	587	39	22	
7	0	0	0	0	511	519	0	591	39	23	
8	0	0	0	0	500	523	0	606	39	25	
9	0	0	0	0	515	524	0	605	39	27	
10	0	0	0	0	508	523	0	594	39	29	
11	0	0	0	0	504	518	0	582	39	29	
12	0	0	0	0	507	515	0	569	39	28	
13	0	0	0	0	509	509	0	563	39	25	
14	0	0	0	0	509	505	0	558	39	22	
15	0	0	0	0	511	502	0	555	39	22	
0	0	0	0	0	506	497	0	553	39	24	
1	0	0	0	0	508	503	0	563	39	27	
2	0	0	0	0	508	516	0	588	39	28	
3	0	0	0	0	506	519	0	592	39	29	
4	0	0	0	0	507	518	0	587	39	28	
5	0	0	0	0	503	522	0	578	39	26	
6	0	0	0	0	502	525	0	570	39	23	
7	0	0	0	0	509	520	0	571	39	22	
8	0	0	0	0	513	515	0	589	39	24	
9	0	0	0	0	515	512	0	591	39	26	
10	0	0	0	0	509	511	0	585	39	28	
11	0	0	0	0	503	516	0	579	39	29	
12	0	0	0	0	510	519	0	572	39	29	
13	0	0	0	0	505	520	0	565	39	27	
14	0	0	0	0	505	515	0	560	39	24	
15	0	0	0	0	506	511	0	558	39	22	
0	0	0	0	0	508	511	0	566	39	23	
1	0	0	0	0	508	512	0	584	39	25	
2	0	0	0	0	511	514	0	587	39	27	
3	0	0	0	0	509	516	0	582	39	29	
4	0	0	0	0	507	516	0	572	39	29	
5	0	0	0	0	508	514	0	565	39	28	
6	0	0	0	0	513	507	0	559	39	25	
7	0	0	0	0	510	511	0	555	39	22	
8	0	0	0	0	509	519	0	548	39	22	
9	0	0	0	0	506	528	0	544	39	24	
10	0	0	0	0	515	536	0	558	39	27	
11	0	0	0	0	504	533	0	586	39	29	
12	0	0	0	0	508	528	0	594	39	29	
13	0	0	0	0	504	522	0	593	39	28	
14	0	0	0	0	512	515	0	585	39	26	
15	0	0	0	0	512	513	0	586	39	23	
0	0	0	0	0	509	515	0	580	39	22	
1	0	0	0	0	511	506	0	600	39	24	
2	0	0	0	0	508	506	0	606	39	26	
3	0	0	0	0	509	509	0	601	39	28	
4	0	0	0	0	513	513	0	594	39	29	
5	0	0	0	0	505	520	0	586	39	29	
6	0	0	0	0	503	518	0	580	39	27	
7	0	0	0	0	502	512	0	576	39	24	
8	0	0	0	0	501	509	0	590	39	22	
9	0	0	0	0	512	513	0	603	39	23	
10	0	0	0	0	510	516	0	611	39	25	
11	0	0	0	0	507	518	0	632	39	27	
12	0	0	0	0	506	520	0	633	39	29	
13	0	0	0	0	506	522	0	620	39	29	
14	0	0	0	0	512	524	0	623	39	28	
15	0	0	0	0	505	526	0	628	39	25	
0	0	0	0	0	511	525	0	619	39	22	
1	0	0	0	0	510	524	0	605	39	22	
2	0	0	0	0	512	519	0	600	39	24	
3	0	0	0	0	504	519	0	590	39	27	
4	0	0	0	0	507	516	0	580	39	29	
5	0	0	0	0	504	515	0	572	39	29	
6	0	0	0	0	511	519	0	563	39	28	
7	0	0	0	0	506	525	0	555	39	26	
8	0	0	0	0	510	527	0	548	39	23	
9	0	0	0	0	507	531	0	552	39	22	
10	0	0	0	0	504	539	0	577	39	24	
11	0	0	0	0	515	542	0	585	39	26	
12	0	0	0	0	508	539	0	583	39	28	
13	0	0	0	0	502	536	0	575	39	29	
14	0	0	0	0	510	536	0	567	39	29	
15	0	0	0	0	509	533	0	565	39	27	
0	0	0	0	0	508	528	0	580	39	24	
1	0	0	0	0	509	529	0	588	39	22	
2	0	0	0	0	512	538	0	584	39	23	
3	0	0	0	0	511	543	0	586	39	25	
4	0	0	0	0	506	544	0	568	39	27	
5	0	0	0	0	502	538	0	560	39	29	
6	0	0	0	0	506	530	0	552	39	29	
7	0	0	0	0	514	524	0	548	39	28	
8	0	0	0	0	509	519	0	553	39	25	
9	0	0	0	0	508	520	0	572	39	22	
10	0	0	0	0	504	528	0	580	39	22	
11	0	0	0	0	505	525	0	594	39	24	
12	0	0	0	0	507	506	0	604	39	27	
13	0	0	0	0	513	497	0	603	39	29	
14	0	0	0	0	508	503	0	613	39	29	
15	0	0	0	0	511	511	0	606	39	28	
0	0	0	0	0	505	512	0	588	39	26	
1	0	0	0	0	509	512	0	581	39	23	
2	0	0	0	0	511	512	0	573	39	22	
3	0	0	0	0	509	511	0	563	39	24	
4	0	0	0	0	504	511	0	555	39	26	
5	0	0	0	0	510	509	0	547	39	28	
6	0	0	0	0	511	507	0	542	39	29	
7	0	0	0	0	507	505	0	540	39	29	
8	0	0	0	0	507	504	0	554	39	27	
9	0	0	0	0	504	497	0	538	39	24	
10	0	0	0	0	503	497	0	535	39	22	
11	0	0	0	0	504	506	0	536	39	23	
12	0	0	0	0	506	508	0	543	39	25	
13	0	0	0	0	511	505	0	571	39	27	
14	0	0	0	0	511	505	0	582	39	29	
15	0	0	0	0	504	501	0	611	39	29	
0	0	0	0	0	509	499	0	604	39	28	
1	0	0	0	0	508	502	0	594	39	25	
2	0	0	0	0	506	505	0	577	39	22	
3	0	0	0	0	511	507	0	564	39	22	
4	0	0	0	0	510	506	0	552	39	25	
5	0	0	0	0	507	499	0	544	39	27	
6	0	0	0	0	508	499	0	539	39	29	
7	0	0	0	0	506	509	0	536	39	29	
8	0	0	0	0	507	518	0	535	39	28	
9	0	0	0	0	512	512	0	550	39	26	
10	0	0	0	0	511	502	0	570	39	23	
11	0	0	0	0	508	488	0	572	39	22	
12	0	0	0	0	516	478	0	566	39	24	
13	0	0	0	0	509	484	0	554	39	26	
14	0	0	0	0	506	490	0	545	39	28	
15	0	0	0	0	506	490	0	548	39	29	
0	0	0	0	0	509	491	0	560	39	29	
1	0	0	0	0	505	493	0	560	39	27	
2	0	0	0	0	501	492	0	552	39	24	
3	0	0	0	0	509	488	0	555	39	22	
4	0	0	0	0	515	481	0	552	39	23	
5	0	0	0	0	504	481	0	549	39	25	
6	0	0	0	0	514	483	0	543	39	27	
7	0	0	0	0	511	489	0	537	39	29	
8	0	0	0	0	511	490	0	531	39	29	
9	0	0	0	0	505	497	0	529	39	27	
10	0	0	0	0	509	510	0	533	39	25	
11	0	0	0	0	511	511	0	555	39	22	
12	0	0	0	0	505	507	0	564	39	22	
13	0	0	0	0	509	506	0	560	39	25	
14	0	0	0	0	510	506	0	551	39	27	
15	0	0	0	0	505	508	0	544	39	29	
0	0	0	0	0	505	509	0	540	39	29	
1	0	0	0	0	505	511	0	553	39	28	
2	0	0	0	0	512	512	0	564	39	26	
3	0	0	0	0	509	510	0	560	39	23	
4	0	0	0	0	510	508	0	553	39	22	
5	0	0	0	0	507	502	0	543	39	24	
6	0	0	0	0	505	498	0	533	39	26	
7	0	0	0	0	504	497	0	524	39	28	
8	0	0	0	0	508	500	0	528	39	29	
9	0	0	0	0	504	505	0	543	39	29	
10	0	0	0	0	512	512	0	542	39	27	
11	0	0	0	0	509	518	0	536	39	24	
12	0	0	0	0	509	520	0	528	39	22	
13	0	0	0	0	511	524	0	522	39	23	
14	0	0	0	0	509	526	0	516	39	25	
15	0	0	0	0	508	543	0	511	39	28	
0	0	0	0	0	504	564	0	522	39	29	
1	0	0	0	0	509	583	0	522	39	29	
2	0	0	0	0	513	598	0	541	39	27	
3	0	0	0	0	515	612	0	543	39	24	
4	0	0	0	0	510	626	0	542	39	22	
5	0	0	0	0	507	640	0	545	39	22	
6	0	0	0	0	511	659	0	555	39	25	
7	0	0	0	0	506	680	0	542	39	27	
8	0	0	0	0	504	703	0	557	39	29	
9	0	0	0	0	506	718	0	561	39	29	
10	0	0	0	0	508	733	0	561	39	28	
11	0	0	0	0	504	748	0	550	39	26	
12	0	0	0	0	508	765	0	535	39	23	
13	0	0	0	0	504	781	0	523	39	22	
14	0	0	0	0	515	794	0	512	39	24	
15	0	0	0	0	514	801	0	504	39	26	
0	0	0	0	0	511	807	0	499	39	28	
1	0	0	0	0	500	810	0	496	39	29	
2	0	0	0	0	513	804	0	496	39	29	
3	0	0	0	0	506	795	0	495	39	27	
4	0	0	0	0	507	793	0	495	39	24	
5	0	0	0	0	505	793	0	513	39	22	
6	0	0	0	0	513	783	0	535	39	23	
7	0	0	0	0	508	765	0	537	39	25	
8	0	0	0	0	507	742	0	535	39	28	
9	0	0	0	0	505	722	0	551	39	29	
10	0	0	0	0	508	706	0	558	39	29	
11	0	0	0	0	509	686	0	551	39	27	
12	0	0	0	0	507	660	0	541	39	24	
13	0	0	0	0	506	632	0	528	39	22	
14	0	0	0	0	505	608	0	518	39	22	
15	0	0	0	0	510	579	0	510	39	25	
