timestamp,0,1,2,3,4,5,6,7,8,9
8,0,0,0,0,508,508,0,927,38,1
9,0,0,0,0,509,507,0,1018,38,1
10,0,0,0,0,509,507,0,1018,38,0
11,0,0,0,0,508,508,0,1018,38,0
12,0,0,0,0,510,508,0,1018,38,0
13,0,0,0,0,510,508,0,1018,38,0
14,0,0,0,0,511,507,0,1018,38,0
15,0,0,0,0,510,507,0,1018,39,0
0,0,0,0,0,508,508,0,1018,38,1
1,0,0,0,0,511,507,0,1018,38,1
2,0,0,0,0,507,508,0,1018,38,0
3,0,0,0,0,509,509,0,1018,38,0
4,0,0,0,0,510,507,0,1018,38,0
5,0,0,0,0,507,508,0,1017,38,0
6,0,0,0,0,509,508,0,841,38,0
7,0,0,0,0,510,507,0,713,39,0
8,0,0,0,0,509,508,0,651,38,1
9,0,0,0,0,510,508,0,623,38,1
10,0,0,0,0,506,507,0,448,38,0
11,0,0,0,0,510,508,0,254,38,0
12,0,0,0,0,511,507,0,200,38,0
13,0,0,0,0,510,507,0,301,38,0
14,0,0,0,0,510,508,0,552,38,0
15,0,0,0,0,508,508,0,884,39,0
0,0,0,0,0,509,508,0,1018,38,1
1,0,0,0,0,510,508,0,1018,38,1
2,0,0,0,0,508,509,0,1018,38,1
3,0,0,0,0,510,509,0,1018,38,0
4,0,0,0,0,509,510,0,1018,38,0
5,0,0,0,0,510,511,0,1018,38,0
6,0,0,0,0,509,511,0,1018,38,0
7,0,0,0,0,511,510,0,1018,39,0
8,0,0,0,0,512,510,0,1018,38,0
9,0,0,0,0,511,508,0,1018,38,1
10,0,0,0,0,509,509,0,1018,38,1
11,0,0,0,0,509,511,0,1018,38,1
12,0,0,0,0,509,512,0,1018,38,0
13,0,0,0,0,510,511,0,1018,38,0
14,0,0,0,0,509,510,0,1018,38,0
15,0,0,0,0,510,510,0,1018,39,0
0,0,0,0,0,508,508,0,1018,38,0
1,0,0,0,0,509,509,0,1018,38,1
2,0,0,0,0,510,508,0,1018,38,0
3,0,0,0,0,509,507,0,1018,38,1
4,0,0,0,0,508,507,0,1018,38,0
5,0,0,0,0,511,507,0,1018,38,0
6,0,0,0,0,511,508,0,1018,38,0
7,0,0,0,0,510,507,0,1018,39,0
8,0,0,0,0,509,505,0,1018,38,0
9,0,0,0,0,510,505,0,1018,38,1
10,0,0,0,0,509,505,0,1018,38,0
11,0,0,0,0,510,505,0,1018,38,1
12,0,0,0,0,510,507,0,1018,38,0
13,0,0,0,0,508,508,0,1018,38,0
14,0,0,0,0,508,510,0,1018,38,0
15,0,0,0,0,510,511,0,1018,39,0
0,0,0,0,0,509,510,0,1018,38,0
1,0,0,0,0,510,508,0,1018,38,0
2,0,0,0,0,508,508,0,1018,38,1
3,0,0,0,0,508,508,0,1018,38,1
4,0,0,0,0,510,507,0,1018,38,0
5,0,0,0,0,510,505,0,1018,38,0
6,0,0,0,0,509,506,0,1018,38,0
7,0,0,0,0,507,508,0,1018,39,0
8,0,0,0,0,509,508,0,1018,38,0
9,0,0,0,0,508,506,0,1018,38,0
10,0,0,0,0,509,507,0,1018,38,1
11,0,0,0,0,509,506,0,1018,38,1
12,0,0,0,0,508,506,0,1018,38,1
13,0,0,0,0,510,505,0,1018,38,0
14,0,0,0,0,509,505,0,1018,38,0
15,0,0,0,0,511,505,0,1018,39,0
0,0,0,0,0,511,505,0,1018,38,0
1,0,0,0,0,509,508,0,1018,38,0
2,0,0,0,0,508,510,0,1018,38,0
3,0,0,0,0,510,509,0,1018,38,1
4,0,0,0,0,510,508,0,1018,38,1
5,0,0,0,0,511,509,0,1018,38,0
6,0,0,0,0,508,508,0,738,38,0
7,0,0,0,0,509,507,0,263,39,0
8,0,0,0,0,508,507,0,0,38,0
9,0,0,0,0,507,506,0,0,38,0
10,0,0,0,0,511,507,0,0,38,0
11,0,0,0,0,509,508,0,0,38,1
12,0,0,0,0,508,510,0,0,38,1
13,0,0,0,0,509,508,0,0,38,0
14,0,0,0,0,508,508,0,0,38,0
15,0,0,0,0,511,507,0,0,39,0
0,0,0,0,0,510,508,0,0,38,0
1,0,0,0,0,509,508,0,0,38,0
2,0,0,0,0,509,508,0,0,38,0
3,0,0,0,0,510,509,0,0,38,0
4,0,0,0,0,511,510,0,274,38,0
5,0,0,0,0,508,510,0,445,38,0
6,0,0,0,0,507,511,0,662,38,0
7,0,0,0,0,511,509,0,956,39,0
8,0,0,0,0,509,509,0,1018,38,0
9,0,0,0,0,509,509,0,1018,38,0
10,0,0,0,0,508,510,0,1018,38,0
11,0,0,0,0,510,510,0,1018,38,0
12,0,0,0,0,510,509,0,1018,38,1
13,0,0,0,0,509,510,0,1018,38,0
14,0,0,0,0,511,509,0,1017,38,0
15,0,0,0,0,509,508,0,799,39,0
0,0,0,0,0,507,507,0,332,38,0
1,0,0,0,0,508,505,0,0,38,0
2,0,0,0,0,509,507,0,0,38,0
3,0,0,0,0,510,509,0,0,38,0
4,0,0,0,0,508,508,0,0,38,1
5,0,0,0,0,508,509,0,0,38,1
6,0,0,0,0,508,508,0,0,38,1
7,0,0,0,0,509,508,0,0,39,0
8,0,0,0,0,510,506,0,0,38,0
9,0,0,0,0,509,507,0,0,38,0
10,0,0,0,0,507,508,0,0,38,0
11,0,0,0,0,510,510,0,0,38,0
12,0,0,0,0,510,510,0,0,38,0
13,0,0,0,0,510,510,0,0,38,0
14,0,0,0,0,507,510,0,0,38,1
15,0,0,0,0,510,507,0,0,39,0
0,0,0,0,0,508,507,0,0,38,0
1,0,0,0,0,509,507,0,0,38,0
2,0,0,0,0,510,505,0,0,38,0
3,0,0,0,0,508,505,0,0,38,0
4,0,0,0,0,510,505,0,0,38,0
5,0,0,0,0,508,505,0,0,38,1
6,0,0,0,0,511,507,0,0,38,1
7,0,0,0,0,511,511,0,0,39,0
8,0,0,0,0,508,509,0,0,38,0
9,0,0,0,0,510,509,0,0,38,0
10,0,0,0,0,509,508,0,0,38,0
11,0,0,0,0,508,509,0,0,38,0
12,0,0,0,0,510,510,0,0,38,0
13,0,0,0,0,507,511,0,0,38,1
14,0,0,0,0,508,510,0,0,38,1
15,0,0,0,0,508,511,0,0,39,0
0,0,0,0,0,508,511,0,0,38,0
1,0,0,0,0,511,511,0,0,38,0
2,0,0,0,0,511,512,0,0,38,0
3,0,0,0,0,507,510,0,0,38,0
4,0,0,0,0,509,509,0,0,38,0
5,0,0,0,0,507,509,0,0,38,0
6,0,0,0,0,510,509,0,0,38,1
7,0,0,0,0,507,511,0,0,39,0
8,0,0,0,0,509,512,0,327,38,0
9,0,0,0,0,510,510,0,707,38,0
10,0,0,0,0,510,509,0,1018,38,0
11,0,0,0,0,510,510,0,1018,38,0
12,0,0,0,0,510,511,0,1018,38,0
13,0,0,0,0,508,511,0,1018,38,0
14,0,0,0,0,509,511,0,1018,38,1
15,0,0,0,0,509,510,0,1018,39,0
0,0,0,0,0,509,509,0,1018,38,0
1,0,0,0,0,508,511,0,1018,38,0
2,0,0,0,0,510,510,0,1018,38,0
3,0,0,0,0,511,508,0,1018,38,0
4,0,0,0,0,510,508,0,1018,38,0
5,0,0,0,0,511,508,0,1018,38,0
6,0,0,0,0,508,508,0,1017,38,1
7,0,0,0,0,509,508,0,833,39,0
8,0,0,0,0,506,508,0,737,38,0
9,0,0,0,0,511,507,0,620,38,0
10,0,0,0,0,510,507,0,310,38,0
11,0,0,0,0,508,507,0,0,38,0
12,0,0,0,0,510,506,0,0,38,0
13,0,0,0,0,508,506,0,0,38,0
14,0,0,0,0,510,507,0,0,38,1
15,0,0,0,0,510,507,0,0,39,0
0,0,0,0,0,509,507,0,0,38,0
1,0,0,0,0,512,508,0,0,38,0
2,0,0,0,0,509,507,0,0,38,0
3,0,0,0,0,508,507,0,0,38,0
4,0,0,0,0,509,506,0,0,38,0
5,0,0,0,0,508,506,0,0,38,0
6,0,0,0,0,510,506,0,0,38,1
7,0,0,0,0,510,507,0,0,39,1
8,0,0,0,0,508,507,0,0,38,0
9,0,0,0,0,508,507,0,0,38,0
10,0,0,0,0,507,507,0,0,38,0
11,0,0,0,0,510,506,0,0,38,0
12,0,0,0,0,508,505,0,0,38,0
13,0,0,0,0,508,505,0,0,38,0
14,0,0,0,0,509,505,0,0,38,1
15,0,0,0,0,508,506,0,0,39,1
0,0,0,0,0,510,507,0,0,38,1
1,0,0,0,0,509,508,0,0,38,0
2,0,0,0,0,510,509,0,0,38,0
3,0,0,0,0,512,509,0,0,38,0
4,0,0,0,0,509,510,0,0,38,0
5,0,0,0,0,508,508,0,0,38,0
6,0,0,0,0,510,508,0,0,38,1
7,0,0,0,0,510,509,0,0,39,1
8,0,0,0,0,509,509,0,0,38,1
9,0,0,0,0,507,508,0,0,38,0
10,0,0,0,0,508,508,0,0,38,0
11,0,0,0,0,511,508,0,0,38,0
12,0,0,0,0,511,507,0,0,38,0
13,0,0,0,0,511,508,0,0,38,0
14,0,0,0,0,508,507,0,0,38,0
15,0,0,0,0,508,507,0,0,39,0
0,0,0,0,0,508,507,0,0,38,1
1,0,0,0,0,509,507,0,0,38,1
2,0,0,0,0,509,508,0,0,38,0
3,0,0,0,0,507,509,0,0,38,0
4,0,0,0,0,507,508,0,0,38,0
5,0,0,0,0,508,508,0,0,38,0
6,0,0,0,0,509,508,0,0,38,0
7,0,0,0,0,510,508,0,0,39,0
8,0,0,0,0,510,508,0,0,38,1
9,0,0,0,0,508,507,0,0,38,1
10,0,0,0,0,508,506,0,0,38,0
11,0,0,0,0,509,506,0,0,38,0
12,0,0,0,0,509,505,0,0,38,0
13,0,0,0,0,508,506,0,0,38,0
14,0,0,0,0,510,506,0,0,38,0
15,0,0,0,0,509,505,0,0,39,0
0,0,0,0,0,508,506,0,0,38,1
1,0,0,0,0,511,506,0,0,38,1
2,0,0,0,0,509,507,0,0,38,0
3,0,0,0,0,510,507,0,0,38,0
4,0,0,0,0,509,507,0,0,38,0
5,0,0,0,0,508,508,0,0,38,0
6,0,0,0,0,512,507,0,0,38,0
7,0,0,0,0,506,506,0,0,39,0
8,0,0,0,0,510,506,0,0,38,1
9,0,0,0,0,508,505,0,0,38,1
10,0,0,0,0,509,506,0,0,38,1
11,0,0,0,0,508,506,0,0,38,0
12,0,0,0,0,505,506,0,0,38,0
13,0,0,0,0,507,505,0,0,38,0
14,0,0,0,0,509,505,0,0,38,0
15,0,0,0,0,509,506,0,0,39,0
0,0,0,0,0,509,506,0,0,38,0
1,0,0,0,0,509,507,0,0,38,1
2,0,0,0,0,508,507,0,0,38,1
3,0,0,0,0,508,506,0,0,38,0
4,0,0,0,0,510,508,0,0,38,0
5,0,0,0,0,508,508,0,0,38,0
6,0,0,0,0,509,507,0,0,38,0
7,0,0,0,0,510,508,0,0,39,0
8,0,0,0,0,508,510,0,0,38,0
9,0,0,0,0,507,507,0,0,38,1
10,0,0,0,0,510,505,0,0,38,0
11,0,0,0,0,510,506,0,0,38,1
12,0,0,0,0,510,506,0,0,38,0
13,0,0,0,0,511,505,0,0,38,0
14,0,0,0,0,509,506,0,0,38,0
15,0,0,0,0,510,506,0,0,39,0
0,0,0,0,0,508,507,0,0,38,0
1,0,0,0,0,511,508,0,0,38,1
2,0,0,0,0,508,507,0,0,38,1
3,0,0,0,0,510,505,0,0,38,1
4,0,0,0,0,511,504,0,0,38,0
5,0,0,0,0,507,503,0,0,38,0
6,0,0,0,0,509,504,0,0,38,0
7,0,0,0,0,509,504,0,0,39,0
8,0,0,0,0,510,504,0,0,38,0
9,0,0,0,0,511,505,0,0,38,1
10,0,0,0,0,508,506,0,0,38,1
11,0,0,0,0,509,504,0,0,38,1
12,0,0,0,0,508,503,0,0,38,1
13,0,0,0,0,509,503,0,0,38,0
14,0,0,0,0,511,503,0,0,38,0
15,0,0,0,0,507,505,0,0,39,0
0,0,0,0,0,508,507,0,0,38,0
1,0,0,0,0,508,509,0,0,38,1
2,0,0,0,0,511,508,0,0,38,0
3,0,0,0,0,511,508,0,0,38,1
4,0,0,0,0,509,508,0,0,38,1
5,0,0,0,0,510,507,0,0,38,0
6,0,0,0,0,509,507,0,0,38,0
7,0,0,0,0,509,506,0,0,39,0
8,0,0,0,0,510,507,0,0,38,0
9,0,0,0,0,508,507,0,0,38,0
10,0,0,0,0,508,508,0,0,38,0
11,0,0,0,0,511,509,0,0,38,1
12,0,0,0,0,511,510,0,0,38,1
13,0,0,0,0,510,509,0,0,38,0
14,0,0,0,0,508,509,0,0,38,0
15,0,0,0,0,508,508,0,0,39,0
0,0,0,0,0,510,508,0,0,38,0
1,0,0,0,0,508,505,0,0,38,0
2,0,0,0,0,510,506,0,0,38,0
3,0,0,0,0,508,505,0,0,38,1
4,0,0,0,0,507,505,0,0,38,1
5,0,0,0,0,508,505,0,0,38,0
6,0,0,0,0,509,505,0,0,38,0
7,0,0,0,0,511,507,0,0,39,0
8,0,0,0,0,506,508,0,150,38,0
9,0,0,0,0,510,507,0,368,38,0
10,0,0,0,0,511,506,0,445,38,0
11,0,0,0,0,511,506,0,343,38,1
12,0,0,0,0,510,505,0,165,38,1
13,0,0,0,0,508,506,0,43,38,0
14,0,0,0,0,507,506,0,0,38,0
15,0,0,0,0,506,506,0,0,39,0
0,0,0,0,0,509,504,0,0,38,0
1,0,0,0,0,510,505,0,0,38,0
2,0,0,0,0,510,506,0,0,38,0
3,0,0,0,0,510,506,0,0,38,1
4,0,0,0,0,511,507,0,0,38,1
5,0,0,0,0,508,508,0,0,38,1
6,0,0,0,0,509,508,0,0,38,0
7,0,0,0,0,507,509,0,0,39,0
8,0,0,0,0,512,510,0,0,38,0
9,0,0,0,0,508,509,0,0,38,0
10,0,0,0,0,510,511,0,0,38,0
11,0,0,0,0,510,509,0,0,38,0
12,0,0,0,0,508,509,0,0,38,1
13,0,0,0,0,508,508,0,0,38,1
14,0,0,0,0,512,508,0,0,38,1
15,0,0,0,0,510,509,0,0,39,0
0,0,0,0,0,510,510,0,0,38,0
1,0,0,0,0,507,511,0,0,38,0
2,0,0,0,0,508,511,0,0,38,0
3,0,0,0,0,511,510,0,0,38,0
4,0,0,0,0,509,510,0,0,38,1
5,0,0,0,0,508,509,0,0,38,0
6,0,0,0,0,508,508,0,0,38,1
7,0,0,0,0,509,511,0,0,39,0
8,0,0,0,0,508,509,0,0,38,0
9,0,0,0,0,509,509,0,0,38,0
10,0,0,0,0,511,510,0,0,38,0
11,0,0,0,0,507,511,0,0,38,0
12,0,0,0,0,509,511,0,0,38,0
13,0,0,0,0,510,510,0,0,38,1
14,0,0,0,0,508,507,0,0,38,1
15,0,0,0,0,509,507,0,0,39,0
0,0,0,0,0,509,506,0,0,38,0
1,0,0,0,0,508,508,0,0,38,0
2,0,0,0,0,507,508,0,0,38,0
3,0,0,0,0,509,507,0,0,38,0
4,0,0,0,0,511,508,0,0,38,0
5,0,0,0,0,507,508,0,0,38,1
6,0,0,0,0,508,508,0,0,38,1
7,0,0,0,0,508,508,0,0,39,0
8,0,0,0,0,510,508,0,0,38,0
9,0,0,0,0,510,507,0,0,38,0
10,0,0,0,0,507,507,0,0,38,0
11,0,0,0,0,511,504,0,0,38,0
12,0,0,0,0,510,504,0,0,38,0
13,0,0,0,0,509,505,0,0,38,0
14,0,0,0,0,511,506,0,0,38,1
15,0,0,0,0,507,507,0,0,39,0
0,0,0,0,0,508,506,0,0,38,0
1,0,0,0,0,509,505,0,0,38,0
2,0,0,0,0,509,506,0,0,38,0
3,0,0,0,0,509,505,0,0,38,0
4,0,0,0,0,508,505,0,0,38,0
5,0,0,0,0,509,505,0,0,38,0
6,0,0,0,0,508,505,0,0,38,1
7,0,0,0,0,507,506,0,322,39,0
8,0,0,0,0,510,506,0,436,38,0
9,0,0,0,0,507,507,0,351,38,0
10,0,0,0,0,510,507,0,318,38,0
11,0,0,0,0,508,505,0,357,38,0
12,0,0,0,0,510,507,0,366,38,0
13,0,0,0,0,509,506,0,544,38,0
14,0,0,0,0,510,506,0,603,38,1
15,0,0,0,0,510,505,0,732,39,0
0,0,0,0,0,509,507,0,838,38,0
1,0,0,0,0,508,507,0,938,38,0
2,0,0,0,0,509,507,0,1018,38,0
3,0,0,0,0,509,508,0,1018,38,0
4,0,0,0,0,510,506,0,1018,38,0
5,0,0,0,0,507,504,0,1018,38,0
6,0,0,0,0,510,505,0,1018,38,1
7,0,0,0,0,512,508,0,1018,39,0
8,0,0,0,0,508,508,0,1018,38,0
9,0,0,0,0,508,508,0,1018,38,0
10,0,0,0,0,509,508,0,1018,38,0
11,0,0,0,0,509,507,0,1018,38,0
12,0,0,0,0,509,506,0,1018,38,0
13,0,0,0,0,508,507,0,1018,38,0
14,0,0,0,0,507,507,0,1018,38,1
15,0,0,0,0,508,508,0,1018,39,1
0,0,0,0,0,509,508,0,1018,38,0
1,0,0,0,0,511,508,0,1018,38,0
2,0,0,0,0,508,510,0,1018,38,0
3,0,0,0,0,509,508,0,1018,38,0
4,0,0,0,0,510,506,0,1018,38,0
5,0,0,0,0,508,507,0,1018,38,0
6,0,0,0,0,511,507,0,1018,38,0
7,0,0,0,0,509,510,0,866,39,1
8,0,0,0,0,510,511,0,812,38,0
9,0,0,0,0,509,508,0,763,38,0
10,0,0,0,0,512,510,0,737,38,0
11,0,0,0,0,510,507,0,830,38,0
12,0,0,0,0,507,507,0,1005,38,0
13,0,0,0,0,509,508,0,1018,38,0
14,0,0,0,0,508,505,0,1018,38,1
15,0,0,0,0,509,505,0,1018,39,0
0,0,0,0,0,510,505,0,1018,38,0
1,0,0,0,0,508,505,0,1017,38,0
2,0,0,0,0,510,505,0,1017,38,0
3,0,0,0,0,509,505,0,891,38,0
4,0,0,0,0,508,507,0,847,38,0
5,0,0,0,0,509,508,0,1017,38,0
6,0,0,0,0,508,508,0,1018,38,1
7,0,0,0,0,510,509,0,1018,39,1
8,0,0,0,0,510,509,0,1018,38,1
9,0,0,0,0,510,510,0,1018,38,1
10,0,0,0,0,511,509,0,1018,38,0
11,0,0,0,0,509,510,0,1018,38,0
12,0,0,0,0,509,510,0,1018,38,0
13,0,0,0,0,508,509,0,1018,38,0
14,0,0,0,0,510,509,0,1018,38,0
15,0,0,0,0,508,510,0,1018,39,0
