timestamp,0,1,2,3,4,5,6,7,8,9
3,0,0,0,0,491,509,0,1018,38,0
4,0,0,0,0,489,509,0,1018,38,0
5,0,0,0,0,499,509,0,1018,38,0
6,0,0,0,0,491,508,0,1018,38,0
7,0,0,0,0,482,508,0,1018,38,0
8,0,0,0,0,480,507,0,1018,38,0
9,0,0,0,0,474,508,0,1018,38,0
10,0,0,0,0,496,507,0,1018,39,0
11,0,0,0,0,530,507,0,1018,38,0
12,0,0,0,0,531,506,0,1018,38,0
13,0,0,0,0,539,507,0,1018,38,0
14,0,0,0,0,558,505,0,1018,38,0
15,0,0,0,0,548,507,0,1018,38,0
0,0,0,0,0,526,507,0,1018,38,0
1,0,0,0,0,485,508,0,1018,38,0
2,0,0,0,0,488,508,0,1018,39,0
3,0,0,0,0,512,507,0,1018,38,0
4,0,0,0,0,531,508,0,1018,38,0
5,0,0,0,0,524,507,0,1018,38,0
6,0,0,0,0,508,508,0,1018,38,0
7,0,0,0,0,507,508,0,1018,38,0
8,0,0,0,0,487,508,0,1018,38,0
9,0,0,0,0,425,508,0,1018,38,0
10,0,0,0,0,440,506,0,1018,39,0
11,0,0,0,0,470,506,0,1018,38,0
12,0,0,0,0,510,507,0,1018,38,0
13,0,0,0,0,546,508,0,1018,38,0
14,0,0,0,0,573,507,0,1018,38,0
15,0,0,0,0,576,506,0,1018,38,0
0,0,0,0,0,555,507,0,1018,38,0
1,0,0,0,0,507,507,0,1018,38,0
2,0,0,0,0,465,507,0,1018,39,0
3,0,0,0,0,447,504,0,1018,38,0
4,0,0,0,0,434,506,0,1018,38,0
5,0,0,0,0,462,507,0,1018,38,0
6,0,0,0,0,513,508,0,1018,38,0
7,0,0,0,0,566,507,0,1018,38,0
8,0,0,0,0,576,508,0,1018,38,0
9,0,0,0,0,544,507,0,1018,38,0
10,0,0,0,0,526,508,0,1018,38,0
11,0,0,0,0,522,508,0,1018,38,0
12,0,0,0,0,498,509,0,1018,38,0
13,0,0,0,0,490,509,0,1018,38,0
14,0,0,0,0,507,509,0,1018,38,0
15,0,0,0,0,529,508,0,1017,38,0
0,0,0,0,0,535,508,0,1018,38,0
1,0,0,0,0,524,508,0,1018,38,0
2,0,0,0,0,506,508,0,1017,38,0
3,0,0,0,0,485,508,0,1018,38,0
4,0,0,0,0,479,507,0,1018,38,0
5,0,0,0,0,476,508,0,1018,38,0
6,0,0,0,0,476,508,0,1018,38,0
7,0,0,0,0,486,507,0,1018,38,0
8,0,0,0,0,503,508,0,1018,38,0
9,0,0,0,0,511,508,0,1018,38,0
10,0,0,0,0,530,509,0,1018,39,0
11,0,0,0,0,559,508,0,1018,38,0
12,0,0,0,0,548,508,0,1018,38,0
13,0,0,0,0,532,507,0,1018,38,0
14,0,0,0,0,521,508,0,1018,38,0
15,0,0,0,0,501,509,0,1018,38,0
0,0,0,0,0,487,510,0,1018,38,0
1,0,0,0,0,515,511,0,1018,38,0
2,0,0,0,0,556,512,0,1018,38,0
3,0,0,0,0,551,510,0,1018,38,0
4,0,0,0,0,521,510,0,1018,38,0
5,0,0,0,0,469,509,0,1018,38,0
6,0,0,0,0,423,509,0,1018,38,0
7,0,0,0,0,429,508,0,1018,38,0
8,0,0,0,0,453,507,0,1018,38,0
9,0,0,0,0,455,508,0,1018,38,0
10,0,0,0,0,488,507,0,1018,39,0
11,0,0,0,0,509,507,0,1018,38,0
12,0,0,0,0,543,509,0,1018,38,0
13,0,0,0,0,549,509,0,1018,38,0
14,0,0,0,0,564,510,0,1018,38,0
15,0,0,0,0,566,510,0,1018,38,0
0,0,0,0,0,583,510,0,1018,38,0
1,0,0,0,0,570,510,0,1018,38,0
2,0,0,0,0,533,508,0,1018,38,0
3,0,0,0,0,497,508,0,1018,38,0
4,0,0,0,0,430,507,0,1018,38,0
5,0,0,0,0,442,510,0,1018,38,0
6,0,0,0,0,466,509,0,1018,38,0
7,0,0,0,0,492,508,0,1018,38,0
8,0,0,0,0,505,508,0,1018,38,0
9,0,0,0,0,532,508,0,1018,38,0
10,0,0,0,0,536,509,0,1018,38,0
11,0,0,0,0,521,509,0,1018,38,0
12,0,0,0,0,517,511,0,1018,38,0
13,0,0,0,0,532,510,0,1018,38,0
14,0,0,0,0,521,509,0,1018,38,0
15,0,0,0,0,499,508,0,1018,38,0
0,0,0,0,0,496,510,0,1018,38,0
1,0,0,0,0,489,508,0,1018,38,0
2,0,0,0,0,478,508,0,1018,38,0
3,0,0,0,0,459,508,0,1018,38,0
4,0,0,0,0,489,509,0,1018,38,0
5,0,0,0,0,508,510,0,1018,38,0
6,0,0,0,0,523,510,0,1018,38,0
7,0,0,0,0,529,508,0,1018,38,0
8,0,0,0,0,521,506,0,1018,38,0
9,0,0,0,0,520,508,0,637,38,0
10,0,0,0,0,524,509,0,0,39,0
11,0,0,0,0,524,509,0,0,38,0
12,0,0,0,0,537,509,0,0,38,0
13,0,0,0,0,550,508,0,0,38,0
14,0,0,0,0,534,509,0,0,38,0
15,0,0,0,0,520,508,0,0,38,0
0,0,0,0,0,517,509,0,0,38,0
1,0,0,0,0,514,510,0,0,38,0
2,0,0,0,0,511,508,0,0,39,0
3,0,0,0,0,503,509,0,0,38,0
4,0,0,0,0,499,510,0,0,38,0
5,0,0,0,0,480,510,0,0,38,0
6,0,0,0,0,464,510,0,0,38,0
7,0,0,0,0,459,510,0,0,38,0
8,0,0,0,0,461,508,0,0,38,0
9,0,0,0,0,480,511,0,0,38,0
10,0,0,0,0,483,512,0,0,38,0
11,0,0,0,0,501,511,0,0,38,0
12,0,0,0,0,513,511,0,0,38,0
13,0,0,0,0,524,509,0,0,38,0
14,0,0,0,0,521,509,0,0,38,0
15,0,0,0,0,502,508,0,0,38,0
0,0,0,0,0,508,507,0,0,38,0
1,0,0,0,0,531,506,0,0,38,0
2,0,0,0,0,545,508,0,0,39,0
3,0,0,0,0,543,508,0,0,38,0
4,0,0,0,0,538,508,0,0,38,0
5,0,0,0,0,552,509,0,0,38,0
6,0,0,0,0,571,508,0,0,38,0
7,0,0,0,0,560,508,0,0,38,0
8,0,0,0,0,520,505,0,0,38,0
9,0,0,0,0,493,504,0,0,38,0
10,0,0,0,0,455,504,0,0,39,0
11,0,0,0,0,423,504,0,0,38,0
12,0,0,0,0,466,505,0,0,38,0
13,0,0,0,0,465,505,0,0,38,0
14,0,0,0,0,498,506,0,0,38,0
15,0,0,0,0,535,507,0,0,38,0
0,0,0,0,0,554,508,0,0,38,0
1,0,0,0,0,546,507,0,0,38,0
2,0,0,0,0,544,508,0,0,38,0
3,0,0,0,0,523,509,0,0,38,0
4,0,0,0,0,511,508,0,0,38,0
5,0,0,0,0,486,506,0,0,38,0
6,0,0,0,0,484,506,0,0,38,0
7,0,0,0,0,500,505,0,0,38,0
8,0,0,0,0,500,504,0,0,38,0
9,0,0,0,0,512,505,0,0,38,0
10,0,0,0,0,510,505,0,0,39,0
11,0,0,0,0,504,503,0,0,38,0
12,0,0,0,0,488,505,0,0,38,0
13,0,0,0,0,490,506,0,0,38,0
14,0,0,0,0,509,506,0,0,38,0
15,0,0,0,0,543,506,0,0,38,0
0,0,0,0,0,540,506,0,0,38,0
1,0,0,0,0,521,507,0,0,38,0
2,0,0,0,0,524,505,0,0,38,0
3,0,0,0,0,511,507,0,0,38,0
4,0,0,0,0,498,506,0,0,38,0
5,0,0,0,0,494,507,0,0,38,0
6,0,0,0,0,461,506,0,0,38,0
7,0,0,0,0,433,507,0,0,38,0
8,0,0,0,0,472,508,0,0,38,0
9,0,0,0,0,549,505,0,0,38,0
10,0,0,0,0,575,506,0,0,39,0
11,0,0,0,0,564,505,0,0,38,0
12,0,0,0,0,523,506,0,0,38,0
13,0,0,0,0,500,505,0,0,38,0
14,0,0,0,0,501,505,0,0,38,0
15,0,0,0,0,491,504,0,0,38,0
0,0,0,0,0,505,504,0,0,38,0
1,0,0,0,0,501,505,0,0,38,0
2,0,0,0,0,490,505,0,0,39,0
3,0,0,0,0,476,504,0,0,38,0
4,0,0,0,0,484,505,0,0,38,0
5,0,0,0,0,478,506,0,0,38,0
6,0,0,0,0,476,508,0,0,38,0
7,0,0,0,0,475,508,0,0,38,0
8,0,0,0,0,492,509,0,0,38,0
9,0,0,0,0,523,509,0,0,38,0
10,0,0,0,0,543,507,0,0,38,0
11,0,0,0,0,555,507,0,0,38,0
12,0,0,0,0,560,509,0,0,38,0
13,0,0,0,0,543,509,0,0,38,0
14,0,0,0,0,527,508,0,0,38,0
15,0,0,0,0,520,509,0,0,38,0
0,0,0,0,0,510,507,0,0,38,0
1,0,0,0,0,499,507,0,0,38,0
2,0,0,0,0,509,507,0,0,39,0
3,0,0,0,0,511,507,0,0,38,0
4,0,0,0,0,515,507,0,0,38,0
5,0,0,0,0,500,508,0,0,38,0
6,0,0,0,0,494,507,0,0,38,0
7,0,0,0,0,504,505,0,33,38,0
8,0,0,0,0,531,506,0,63,38,0
9,0,0,0,0,544,507,0,250,38,0
10,0,0,0,0,549,506,0,350,38,0
11,0,0,0,0,545,506,0,454,38,0
12,0,0,0,0,534,507,0,584,38,0
13,0,0,0,0,528,508,0,652,38,0
14,0,0,0,0,496,509,0,801,38,0
15,0,0,0,0,416,508,0,960,38,0
0,0,0,0,0,421,508,0,1018,38,0
1,0,0,0,0,419,508,0,1018,38,0
2,0,0,0,0,445,509,0,1017,38,0
3,0,0,0,0,487,509,0,1018,38,0
4,0,0,0,0,521,511,0,1018,38,0
5,0,0,0,0,519,510,0,1018,38,0
6,0,0,0,0,531,508,0,1018,38,0
7,0,0,0,0,545,508,0,1018,38,0
8,0,0,0,0,547,507,0,1018,38,0
9,0,0,0,0,545,508,0,1018,38,0
10,0,0,0,0,537,508,0,1018,38,0
11,0,0,0,0,525,507,0,1018,38,0
12,0,0,0,0,548,507,0,1017,38,0
13,0,0,0,0,538,507,0,726,38,0
14,0,0,0,0,503,508,0,141,38,0
15,0,0,0,0,494,508,0,0,38,0
0,0,0,0,0,495,507,0,0,38,0
1,0,0,0,0,514,506,0,0,38,0
2,0,0,0,0,523,508,0,0,39,0
3,0,0,0,0,527,509,0,0,38,0
4,0,0,0,0,520,509,0,0,38,0
5,0,0,0,0,518,508,0,0,38,0
6,0,0,0,0,500,509,0,0,38,0
7,0,0,0,0,473,507,0,0,38,0
8,0,0,0,0,449,506,0,0,38,0
9,0,0,0,0,466,507,0,0,38,0
10,0,0,0,0,474,507,0,0,39,0
11,0,0,0,0,491,508,0,0,38,0
12,0,0,0,0,499,505,0,0,38,0
13,0,0,0,0,520,506,0,0,38,0
14,0,0,0,0,553,504,0,0,38,0
15,0,0,0,0,565,506,0,0,38,0
0,0,0,0,0,551,508,0,0,38,0
1,0,0,0,0,519,510,0,0,38,0
2,0,0,0,0,486,509,0,0,38,0
3,0,0,0,0,475,509,0,0,38,0
