timestamp,0,1,2,3,4,5,6,7,8,9
12,0,0,0,0,508,507,0,429,38,0
13,0,0,0,0,509,507,0,359,38,0
14,0,0,0,0,511,507,0,199,38,0
15,0,0,0,0,509,509,0,36,39,1
0,0,0,0,0,511,510,0,0,38,1
1,0,0,0,0,509,509,0,0,38,0
2,0,0,0,0,511,507,0,309,38,0
3,0,0,0,0,511,510,0,531,38,0
4,0,0,0,0,508,511,0,824,38,0
5,0,0,0,0,508,511,0,1018,38,0
6,0,0,0,0,510,511,0,1018,38,0
7,0,0,0,0,509,509,0,1018,39,0
8,0,0,0,0,509,508,0,1018,38,0
9,0,0,0,0,509,507,0,1018,38,0
10,0,0,0,0,507,507,0,1018,38,0
11,0,0,0,0,510,506,0,1018,38,0
12,0,0,0,0,508,508,0,1018,38,0
13,0,0,0,0,509,508,0,1018,38,0
14,0,0,0,0,509,509,0,1018,38,0
15,0,0,0,0,510,508,0,1018,39,0
0,0,0,0,0,510,507,0,1018,38,1
1,0,0,0,0,509,508,0,1018,38,1
2,0,0,0,0,510,507,0,1018,38,0
3,0,0,0,0,510,507,0,1018,38,0
4,0,0,0,0,508,507,0,1018,38,0
5,0,0,0,0,509,505,0,1018,38,0
6,0,0,0,0,506,506,0,1018,38,0
7,0,0,0,0,510,505,0,1018,39,0
8,0,0,0,0,509,507,0,1018,38,1
9,0,0,0,0,508,506,0,1018,38,1
10,0,0,0,0,510,505,0,1018,38,0
11,0,0,0,0,511,507,0,1018,38,0
12,0,0,0,0,511,507,0,1018,38,0
13,0,0,0,0,508,509,0,1018,38,0
14,0,0,0,0,510,510,0,1018,38,0
15,0,0,0,0,511,510,0,1018,39,0
0,0,0,0,0,509,509,0,1018,38,0
1,0,0,0,0,508,509,0,1018,38,0
2,0,0,0,0,507,510,0,1018,38,0
3,0,0,0,0,509,509,0,1018,38,0
4,0,0,0,0,510,509,0,1018,38,0
5,0,0,0,0,508,509,0,1018,38,0
6,0,0,0,0,510,510,0,1018,38,0
7,0,0,0,0,510,510,0,1018,39,0
8,0,0,0,0,508,509,0,540,38,1
9,0,0,0,0,507,507,0,76,38,1
10,0,0,0,0,510,507,0,0,38,0
11,0,0,0,0,509,508,0,0,38,0
12,0,0,0,0,508,509,0,0,38,0
13,0,0,0,0,508,508,0,0,38,0
14,0,0,0,0,508,507,0,0,38,0
15,0,0,0,0,510,508,0,0,39,0
0,0,0,0,0,510,507,0,0,38,1
1,0,0,0,0,509,508,0,0,38,1
2,0,0,0,0,508,507,0,0,38,0
3,0,0,0,0,510,507,0,0,38,0
4,0,0,0,0,509,507,0,0,38,0
5,0,0,0,0,508,509,0,0,38,0
6,0,0,0,0,508,510,0,0,38,0
7,0,0,0,0,510,510,0,0,39,0
